t,book_no,page_right,page_eff,sequenceNumber,blinkSpeed,blinkStrength,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,roll,pitch,yaw,accX,accY,accZ,walking,noiseStatus,fitError,powerLeft
4.1162821,1,46,False,168,0,0,0,0,0,0,0,0,0,0.25,13.125,-9.3125,False,True,0,3
4.1188043,1,46,False,169,0,0,0,0,0,0,0,0,0,-0.6875,12.25,-6.75,False,True,0,3
4.214436,1,46,False,170,0,0,0,0,0,0,0,0,0,-1.6875,17.875,-2.25,False,True,0,3
4.2166116,1,46,False,171,0,0,0,0,0,0,0,0,0,-5.25,16.0625,-5.375,False,True,0,3
4.309423,1,46,False,172,0,0,0,0,0,0,0,0,0,-3.9375,16.5,-3.375,False,True,0,3
4.3118810000000005,1,46,False,173,0,0,0,0,0,0,0,0,0,-4.8125,17.25,-1.25,False,True,0,3
4.4292199000000005,1,46,False,174,0,0,0,0,0,0,0,0,0,-5.5,15.6875,-3.5,False,True,0,3
4.431856600000001,1,46,False,175,0,0,0,0,0,0,0,0,0,-5.9375,16.1875,1.75,False,True,0,3
4.5230163,1,46,False,176,0,0,0,0,0,0,0,0,0,-4.8125,17.625,1.6875,True,True,0,3
4.5253122,1,46,False,177,0,0,0,0,0,0,0,0,0,-6.5625,17.6875,2.75,False,True,0,3
4.6368762,1,46,False,178,0,0,0,0,0,0,0,0,0,-4.75,16.875,0.25,False,True,0,3
4.639511799999999,1,46,False,179,0,0,0,0,0,0,0,0,0,-3.9375,14.75,2.8125,False,True,0,3
4.6422369,1,46,False,180,0,0,0,0,0,0,0,0,0,-6.75,15.4375,0.4375,False,True,0,3
4.708556,1,46,False,181,0,0,0,0,0,0,0,0,0,-4.5,15.6875,-1.3125,False,True,0,3
4.8301911,1,46,False,182,0,0,0,0,0,0,0,0,0,-3.5625,13.9375,-0.3125,False,True,0,3
4.832561500000001,1,46,False,183,0,0,0,0,0,0,0,0,0,-4.25,14.6875,-1.25,False,True,0,3
4.9316189999999995,1,46,False,184,0,0,0,0,0,0,0,0,0,-3.75,15.625,-1.375,False,True,0,3
4.9338195,1,46,False,185,0,0,0,0,0,0,0,0,0,-5.5625,15.9375,-1.625,False,True,0,3
5.059051999999999,1,46,False,186,0,0,0,0,0,0,0,0,0,-4.6875,15.25,-2.75,False,True,0,3
5.0612201,1,46,False,187,0,0,0,0,0,0,0,0,0,-4.9375,15.9375,-3.3125,False,True,0,3
5.131603500000001,1,46,False,188,0,0,0,0,0,0,0,0,0,-3.75,16.875,-2.5,False,True,0,3
5.134192800000001,1,46,False,189,0,0,0,0,0,0,0,0,0,-3.375,16.4375,-1.625,False,True,0,3
5.2951967,1,46,False,190,0,0,0,0,0,0,0,0,0,-3.8125,15.875,-1.625,False,True,0,3
5.297446600000001,1,46,False,191,0,0,0,0,0,0,0,0,0,-2.5,17.3125,-1.4375,False,True,0,3
5.299413100000001,1,46,False,192,0,0,0,0,0,0,0,0,0,-0.375,17.3125,-0.6875,False,True,0,3
5.4635789,1,46,False,193,0,0,0,0,0,0,0,0,0,0.375,16.1875,-2.375,False,True,0,3
5.465789600000001,1,46,False,194,0,0,0,0,0,0,0,0,0,1.5,13.875,-3.25,False,True,0,3
5.4683858999999995,1,46,False,195,0,0,0,0,0,0,0,0,0,1.4375,11.75,-3.5,False,True,0,3
5.5218785,1,46,False,196,0,0,0,0,0,0,0,0,0,1.75,13.1875,-3,False,True,0,3
5.524331500000001,1,46,False,197,0,0,0,0,0,0,0,0,0,1.6875,14.3125,-3.125,False,True,0,3
5.690468300000001,1,46,False,198,0,0,0,0,0,0,0,0,0,-0.1875,15.75,-2.4375,False,True,0,3
5.6926164,1,46,False,199,0,0,0,0,0,0,0,0,0,-1.5,19.125,-2.625,False,True,0,3
5.694882400000001,1,46,False,200,0,0,0,0,0,0,0,0,0,-0.9375,18.8125,-1.5,False,True,0,3
5.696994999999999,1,46,False,201,0,0,0,0,0,0,0,0,0,-2.1875,15,-4,False,True,0,3
5.8589415,1,46,False,202,0,0,0,0,0,0,0,0,0,-1.6875,15.125,-3.9375,False,True,0,3
5.8612167,1,46,False,203,0,0,0,0,0,0,0,0,0,0.125,16,-3,False,True,0,3
5.8637792,1,46,False,204,160,34,0,0,0,0,0,0,0,-1.4375,15.9375,-2.9375,False,True,0,3
6.034955200000001,1,46,False,205,0,0,0,0,0,0,0,0,0,-1.4375,16.1875,-3.8125,True,True,0,3
6.0372725,1,46,False,206,0,0,0,0,0,0,0,0,0,-0.5625,16.5625,-3.0625,False,True,0,3
6.0396029,1,46,False,207,0,0,0,0,0,0,0,0,0,0.3125,17.0625,-3.4375,False,True,0,3
6.235396700000001,1,46,False,208,0,0,0,0,0,0,0,0,0,0.4375,14.5,-2.9375,False,True,0,3
6.2377362000000005,1,46,False,209,0,0,0,0,0,0,0,0,0,1.5,13,-3.6875,False,False,0,3
6.2397770999999995,1,46,False,210,0,0,0,0,0,0,0,0,0,1.25,14,-3.875,False,False,0,3
6.4021661000000005,1,46,False,211,0,0,0,0,0,0,0,0,0,1.625,16.25,-3.4375,False,False,0,3
6.4043192,1,46,False,212,0,0,0,0,0,0,0,0,0,0.3125,16.6875,-1.5625,False,False,0,3
6.4062462,1,46,False,213,0,0,0,0,0,0,0,0,0,-0.875,16.75,-3.9375,False,False,0,3
6.4086721,1,46,False,214,0,0,0,0,3,0,0,0,0,-1.25,16.1875,-4.6875,False,False,0,3
6.411015300000001,1,46,False,215,0,0,0,0,0,0,0,0,0,-1.5625,16.5,-5.25,False,False,0,3
6.571273,1,46,False,216,0,0,0,0,0,0,0,0,0,-1.75,15.75,-5.1875,False,False,0,3
6.5737732,1,46,False,217,0,0,0,0,0,0,0,0,0,-0.9375,16.375,-6.125,False,False,0,3
6.575836499999999,1,46,False,218,0,0,0,0,0,0,0,0,0,-0.4375,15.8125,-4.5,True,False,0,3
6.673970499999999,1,46,False,219,0,0,0,2,0,3,0,0,0,-2.625,14.375,-6.625,False,False,0,3
6.676540900000001,1,46,False,220,0,0,0,0,0,0,0,0,0,-1.125,17.3125,-11.3125,False,False,0,3
6.842040600000001,1,46,False,221,0,0,0,0,0,0,0,0,0,-0.375,12.5,-6.0625,False,False,0,3
6.844533800000001,1,46,False,222,0,0,0,0,0,0,0,0,0,1.25,14.625,-4,False,False,0,3
6.846684,1,46,False,223,0,0,0,0,0,0,0,0,0,2.6875,13,-12.0625,False,False,0,3
7.0095832,1,46,False,224,0,0,0,0,0,0,0,0,0,1.75,16.0625,-7.5,False,False,0,3
7.0121974,1,46,False,225,0,0,0,0,0,0,0,0,0,1.625,11.75,-5.875,False,False,0,3
7.0144533,1,46,False,226,0,0,0,0,0,0,0,0,0,-0.1875,14.5625,-8.8125,False,False,0,3
7.0166764,1,46,False,227,0,0,0,0,0,0,0,0,0,0.3125,14.8125,-8.125,False,False,0,3
7.0565295,1,46,False,228,0,0,0,0,0,0,0,0,0,1.9375,15,-7.6875,False,False,0,3
7.2302251,1,46,False,229,0,0,2,0,4,0,0,0,0,2.0625,12,-6.375,False,False,0,3
7.2324313,1,46,False,230,0,0,0,0,0,0,0,0,0,0.4375,13.3125,-8.6875,False,False,0,3
7.2347397,1,46,False,231,0,0,0,0,0,0,0,0,0,2.125,14.1875,-6.8125,False,False,0,3
7.398757700000001,1,46,False,232,0,0,0,0,0,0,0,0,0,1,15.875,-7.3125,False,False,0,3
7.4014284,1,46,False,233,0,0,0,0,0,0,0,0,0,1.125,13.6875,-9.875,False,False,0,3
7.4039462,1,46,False,234,100,23,3,0,0,0,0,0,0,1.25,13.6875,-7.9375,False,False,0,3
7.565301400000001,1,46,False,235,0,0,0,0,0,0,0,0,0,2,17.3125,-11.8125,False,False,0,3
7.567361200000001,1,46,False,236,0,0,0,0,0,0,0,0,0,1.9375,13.125,-11.0625,False,False,0,3
7.5695424,1,46,False,237,0,0,0,0,0,0,0,0,0,0.5,13.75,-15.125,False,False,0,3
7.572141800000001,1,46,False,238,0,0,0,0,0,0,0,0,0,0.5,13.75,-12.3125,False,False,0,3
7.6125922,1,46,False,239,0,0,0,0,3,0,0,0,0,1.875,12.4375,-9.3125,False,False,0,3
7.7402432999999995,1,46,False,240,0,0,0,0,0,0,0,0,0,1.4375,13.25,-10.4375,False,False,0,3
7.7424024,1,46,False,241,0,0,0,0,0,0,0,0,0,2.0625,14.375,-7.6875,False,False,0,3
7.9070179,1,46,False,242,0,0,0,0,0,0,0,0,0,2.6875,13.3125,-10.25,False,False,0,3
7.909203700000001,1,46,False,243,0,0,0,0,0,0,0,0,0,1.9375,11.75,-10.375,False,False,0,3
7.9114533,1,46,False,244,100,47,0,0,0,0,0,0,0,1.1875,10.9375,-12.6875,False,False,0,3
7.914032499999999,1,46,False,245,0,0,0,0,0,0,0,0,0,0.375,11.5625,-11.625,False,False,0,3
8.0785023,1,46,False,246,0,0,0,0,0,0,0,0,0,1.0625,11.8125,-11.4375,False,False,0,3
8.0808804,1,46,False,247,0,0,0,0,0,0,0,0,0,2,13.25,-9.875,False,False,0,3
8.0834495,1,46,False,248,0,0,0,0,0,0,0,0,0,2.3125,11.9375,-10.875,False,False,0,3
9.1576021,1,46,False,249,0,0,0,0,0,7,0,0,0,1.5,10.875,-12.1875,False,True,0,3
9.1660055,1,46,False,250,0,0,0,0,0,0,0,0,0,0.25,10.25,-12.3125,False,True,0,3
9.1731919,1,46,False,251,0,0,0,0,0,0,0,0,0,1.3125,12,-11,False,True,0,3
9.1754845,1,46,False,252,0,0,0,0,0,0,0,0,0,-0.3125,11.875,-12.75,False,True,0,3
9.1777396,1,46,False,253,0,0,0,0,0,0,0,0,0,1.5625,10.4375,-11.0625,False,True,0,3
9.7132238,1,47,True,254,230,232,0,0,7,0,0,0,0,1.1875,11.25,-12.3125,False,True,0,3
9.806104,1,47,False,255,0,0,0,0,0,0,0,0,0,0.6875,11,-12.3125,False,True,0,3
9.897747,1,47,False,0,0,0,0,0,0,0,0,0,0,1.375,10.25,-11.9375,False,True,0,3
9.9093793,1,47,False,1,0,0,0,0,0,0,0,0,0,0.25,10.8125,-12.9375,False,True,0,3
9.9853471,1,47,False,2,0,0,0,0,0,0,0,0,0,0.75,11.1875,-12.5625,False,True,0,3
9.996245,1,47,False,3,0,0,0,0,0,0,0,0,0,0.3125,11.125,-12.875,False,True,0,3
10.0836701,1,47,False,4,0,0,0,0,0,0,0,0,0,3.125,11.75,-12.625,False,True,0,3
10.0902789,1,47,False,5,0,0,0,0,0,0,0,0,0,-0.625,11.3125,-14.8125,False,True,0,3
10.1805483,1,47,False,6,0,0,0,0,0,0,0,0,0,0.625,10.9375,-12.6875,False,True,0,3
10.185334300000001,1,47,False,7,0,0,0,0,0,0,0,0,0,0.9375,10,-12.625,False,True,0,3
10.1880691,1,47,False,8,0,0,0,0,0,0,0,0,0,0.25,9.4375,-12.5,False,True,0,3
10.270669400000001,1,47,False,9,0,0,0,0,0,0,0,0,0,0,9.125,-12.1875,False,True,0,3
10.2763629,1,47,False,10,0,0,0,0,0,0,0,0,0,0.375,10.25,-13.5625,False,True,0,3
10.2794071,1,47,False,11,0,0,0,0,0,0,0,0,0,2.6875,9.25,-15.5,False,True,0,3
10.3653186,1,47,False,12,0,0,0,0,0,0,0,0,0,0.8125,10.375,-14.0625,False,True,0,3
10.3714303,1,47,False,13,0,0,0,0,0,0,0,0,0,-0.125,9.5,-15.75,False,True,0,3
10.374201,1,47,False,14,0,0,0,0,0,0,0,0,0,0.1875,9.375,-13.125,False,True,0,3
10.4583882,1,47,False,15,0,0,0,0,0,0,0,0,0,1.0625,9.125,-13.875,False,True,0,3
10.464060700000001,1,47,False,16,0,0,0,0,0,0,0,0,0,2.25,9.3125,-13.875,False,True,0,3
10.4670835,1,47,False,17,0,0,0,0,0,0,0,0,0,0.5625,6.5,-9.1875,False,True,0,3
10.5411943,1,47,False,18,0,0,0,0,0,0,0,0,0,10.125,13.25,-11.1875,False,True,0,3
10.546762,1,47,False,19,0,0,0,0,0,0,0,0,0,0.4375,0.9375,-17.375,False,True,0,3
10.549743,1,47,False,20,0,0,0,0,0,0,0,0,0,1.8125,8.75,-12.6875,False,True,0,3
10.616624700000001,1,47,False,21,0,0,0,0,0,0,0,0,0,-0.5,10.9375,-8.8125,False,True,0,3
10.62152,1,47,False,22,0,0,0,0,0,0,0,0,0,-0.125,11.1875,-11.0625,False,True,0,3
10.6236332,1,47,False,23,0,0,0,0,0,0,0,0,0,1,7.1875,-12.625,False,True,0,3
10.6894875,1,47,False,24,0,0,0,0,0,0,0,0,0,-1.1875,12.3125,-10.8125,False,True,0,3
10.6947361,1,47,False,25,0,0,0,0,0,0,0,0,0,-0.6875,13.3125,-9.625,False,True,0,3
10.697247,1,47,False,26,0,0,0,0,0,0,0,0,0,-3.25,14.25,-7.8125,False,True,0,3
10.7571009,1,47,False,27,0,0,0,0,0,0,0,0,0,-4.625,15.75,-8.625,False,True,0,3
10.7618543,1,47,False,28,0,0,0,0,0,0,0,0,0,-5.375,15.6875,-7.6875,False,True,0,3
10.7640992,1,47,False,29,0,0,0,0,0,0,0,0,0,-4.75,13.75,-8.625,False,True,0,3
10.8352857,1,47,False,30,0,0,0,0,0,0,0,0,0,-5.625,12.8125,-8.9375,False,True,0,3
10.8406703,1,47,False,31,0,0,0,0,0,0,0,0,0,-7.75,11.5,-7.875,False,True,0,3
10.8435648,1,47,False,32,0,0,0,0,0,0,0,0,0,-8.3125,12.1875,-9.25,False,True,0,3
10.9393046,1,47,False,33,0,0,0,0,0,0,0,0,0,-8.8125,12.6875,-6.375,False,True,0,3
10.944698,1,47,False,34,0,0,0,0,0,0,0,0,0,-9.3125,13.4375,-7.125,False,True,0,3
10.9482576,1,47,False,35,0,0,0,0,0,0,0,0,0,-10,13.5,-5.625,False,True,0,3
11.0197299,1,47,False,36,0,0,0,0,0,0,0,0,0,-9.8125,13.1875,-6.625,False,True,0,3
11.0250668,1,47,False,37,0,0,0,0,0,0,0,0,0,-8.375,13.3125,-4.5,False,True,0,3
11.0273897,1,47,False,38,0,0,0,0,0,0,0,0,0,-8.6875,13,-6,False,True,0,3
11.1024135,1,47,False,39,0,0,0,0,0,0,0,0,0,-9.25,12.9375,-4.6875,False,True,0,3
11.1091592,1,47,False,40,0,0,0,0,0,0,0,0,0,-8.375,13.4375,-7.3125,False,True,0,3
11.1814029,1,47,False,41,0,0,0,0,0,0,0,0,0,-8.8125,11.5625,-6.0625,False,True,0,3
11.187148500000001,1,47,False,42,0,0,0,0,0,0,0,0,0,-9.4375,11.625,-5.75,False,True,0,3
11.1895947,1,47,False,43,0,0,0,0,0,0,0,0,0,-7.1875,12,-7.25,False,True,0,3
11.2626964,1,47,False,44,0,0,0,0,0,0,0,0,0,-7.6875,11.75,-7.25,False,True,0,3
11.2676322,1,47,False,45,0,0,0,0,0,0,0,0,0,-8,10.875,-9.25,False,True,0,3
11.2699892,1,47,False,46,0,0,0,0,0,0,0,0,0,-8.0625,11.375,-9.625,False,True,0,3
11.3437653,1,47,False,47,0,0,0,0,0,0,0,0,0,-8.3125,11.5625,-8.125,False,True,0,3
11.3493786,1,47,False,48,0,0,0,0,0,0,0,0,0,-9.25,13,-9.1875,False,True,0,3
11.3520173,1,47,False,49,0,0,0,0,0,0,0,0,0,-7.375,13.5625,-7.25,False,True,0,3
11.4278329,1,47,False,50,0,0,0,0,0,0,0,0,0,-6.6875,14.4375,-8,False,True,0,3
11.4336871,1,47,False,51,0,0,0,0,0,0,0,0,0,-6.5625,14,-7.1875,False,True,0,3
11.4362144,1,47,False,52,0,0,0,0,0,0,0,0,0,-3.0625,14.5,-5.3125,False,True,0,3
11.5057885,1,47,False,53,0,0,0,0,0,0,0,0,0,-2.6875,15,-6.4375,False,True,0,3
11.5106265,1,47,False,54,0,0,0,0,0,0,0,0,0,0,14.6875,-4.25,False,True,0,3
11.5127516,1,47,False,55,0,0,0,0,0,0,0,0,0,0.8125,13.625,-3.875,False,True,0,3
11.5737547,1,47,False,56,0,0,0,0,0,0,0,0,0,0.5,13.75,-2.5,False,True,0,3
11.5784892,1,47,False,57,0,0,0,0,0,0,0,0,0,-1.5625,13.4375,-0.125,False,True,0,3
11.5812714,1,47,False,58,0,0,0,0,0,0,0,0,0,-4.5625,15.8125,-4.9375,False,True,0,3
11.6449342,1,47,False,59,0,0,0,0,0,0,0,0,0,-4.4375,14.0625,2.25,False,True,0,3
11.649548600000001,1,47,False,60,0,0,0,0,0,0,0,0,0,-0.75,13.1875,0.1875,False,True,0,3
11.6517869,1,47,False,61,0,0,0,0,0,0,0,0,0,-1.875,13.9375,-0.1875,False,True,0,3
11.6541896,1,47,False,62,0,0,0,0,0,0,0,0,0,-6.0625,16.875,-2,False,True,0,3
11.7213859,1,47,False,63,0,0,0,0,0,0,0,0,0,-5.4375,16.6875,0.125,False,True,0,3
11.7266958,1,47,False,64,0,0,0,0,0,0,0,0,0,-5.1875,16.8125,-1.75,False,True,0,3
11.7982897,1,47,False,65,0,0,0,0,0,0,0,0,0,-3.5625,15.6875,-2.375,False,True,0,3
11.8035444,1,47,False,66,0,0,0,0,0,0,0,0,0,-2.6875,15.8125,-1.75,False,True,0,3
11.8928135,1,47,False,67,0,0,0,0,0,0,0,0,0,-1.625,18.0625,-3.4375,False,True,0,3
11.8948044,1,47,False,68,0,0,0,0,0,0,0,0,0,0,16.5625,-0.875,True,True,0,3
12.0561275,1,47,False,69,0,0,0,0,0,0,0,0,0,1.8125,16.4375,0.0625,False,True,0,3
12.0622637,1,47,False,70,0,0,0,0,0,0,0,0,0,3.4375,16.1875,-1.5625,False,True,0,3
12.0653794,1,47,False,71,0,0,0,0,0,0,0,0,0,2.4375,15.75,-0.5,False,True,0,3
12.1441368,1,47,False,72,0,0,0,0,0,0,0,0,0,2,17.3125,0.8125,False,True,0,3
12.1495806,1,47,False,73,0,0,0,0,0,0,0,0,0,0.9375,17.75,0.3125,False,True,0,3
12.2400191,1,47,False,74,0,0,0,0,0,0,0,0,0,0,17,-0.25,False,True,0,3
12.2459123,1,47,False,75,0,0,0,0,0,0,0,0,0,-0.4375,16.1875,-1.3125,False,True,0,3
12.4108139,1,47,False,76,0,0,0,0,0,0,0,0,0,-0.6875,15.3125,-1.25,False,True,0,3
12.4165382,1,47,False,77,0,0,0,0,0,0,0,0,0,-0.4375,15.9375,-1.6875,False,True,0,3
12.485241,1,47,False,78,0,0,0,0,0,0,0,0,0,-0.4375,16.8125,-1.3125,False,True,0,3
12.4902625,1,47,False,79,0,0,0,0,0,0,0,0,0,0,16.75,-0.8125,False,True,0,3
12.5829703,1,47,False,80,0,0,0,0,0,0,0,0,0,0,16,-0.625,False,True,0,3
12.588874,1,47,False,81,0,0,0,0,0,0,0,0,0,0.5625,15.6875,-1.125,False,True,0,3
12.650450900000001,1,47,False,82,0,0,0,0,0,0,0,0,0,0.1875,15.6875,-0.8125,False,True,0,3
12.652854800000002,1,47,False,83,0,0,0,0,0,0,0,0,0,0.375,15.4375,-0.75,False,True,0,3
12.749676299999999,1,47,False,84,0,0,0,0,0,0,0,0,0,0.875,15.5625,-1.0625,False,True,0,3
12.7518632,1,47,False,85,0,0,0,0,0,0,0,0,0,3.3125,16.875,-1.875,False,True,0,3
12.7542153,1,47,False,86,0,0,0,0,0,0,0,0,0,-0.0625,18,0.1875,False,True,0,3
12.8453045,1,47,False,87,0,0,0,0,0,0,0,0,0,0.8125,16.5625,0.75,False,True,0,3
12.9099186,1,47,False,88,0,0,0,0,0,0,0,0,0,1.25,15.125,-1.25,False,True,0,3
12.912020799999999,1,47,False,89,0,0,0,0,0,0,0,0,0,1.0625,14.375,-1.5625,False,True,0,3
13.0066146,1,47,False,90,0,0,0,0,0,0,0,0,0,0.5,15.25,-1.5,False,True,0,3
13.008864700000002,1,47,False,91,0,0,0,0,0,0,0,0,0,-0.125,16.125,-1.75,False,True,0,3
13.119561899999999,1,47,False,92,0,0,0,0,0,0,0,0,0,-0.3125,16.625,-2.9375,False,True,0,3
13.122173600000002,1,47,False,93,0,0,0,0,0,0,0,0,0,0.3125,15.25,-2.75,False,True,0,3
13.231751399999998,1,47,False,94,0,0,0,0,0,0,0,0,0,-0.3125,14.0625,-0.75,False,True,0,3
13.234374400000002,1,47,False,95,0,0,0,0,0,0,0,0,0,0.9375,16.3125,-0.125,False,True,0,3
13.3425286,1,47,False,96,0,0,0,0,0,0,0,0,0,0,15.75,1.25,False,True,0,3
13.345171800000001,1,47,False,97,0,0,0,0,0,0,0,0,0,-0.9375,16.3125,2.625,False,True,0,3
13.3482225,1,47,False,98,0,0,0,0,0,0,0,0,0,-2.9375,15.9375,-0.125,False,True,0,3
13.458662899999998,1,47,False,99,0,0,0,0,0,0,0,0,0,-2.6875,16.4375,-2.3125,False,True,0,3
13.4607115,1,47,False,100,0,0,0,0,0,0,0,0,0,-4.625,16.0625,-4.1875,False,True,0,3
13.5611616,1,47,False,101,0,0,0,0,0,0,0,0,0,-4.5625,16.5625,-5.875,False,True,0,3
13.6148349,1,47,False,102,0,0,0,0,0,0,0,0,0,-5.875,15.625,-5.1875,False,True,0,3
13.6169998,1,47,False,103,0,0,0,0,0,0,0,0,0,-3.5,15.3125,-3.375,False,True,0,3
13.7302385,1,47,False,104,0,0,0,0,0,0,0,0,0,-2.1875,15.75,-2.5,False,True,0,3
13.732837300000002,1,47,False,105,0,0,0,0,0,0,0,0,0,-1.8125,15.3125,0,False,True,0,3
13.8372206,1,47,False,106,0,0,0,0,0,0,0,0,0,-5.625,23.1875,-8.625,False,True,0,3
13.8394116,1,47,False,107,0,0,0,0,0,0,0,0,0,-3.8125,14.5625,-1.1875,False,True,0,3
13.949217299999999,1,47,False,108,0,0,1,0,0,5,0,0,0,-5.5625,14.0625,-3.4375,True,True,0,3
13.951833299999999,1,47,False,109,0,0,0,0,0,0,0,0,0,-10.6875,14.9375,-5.75,False,True,0,3
13.9540667,1,47,False,110,0,0,0,0,0,0,0,0,0,-9.8125,15.8125,-8.4375,False,True,0,3
14.010218700000001,1,47,False,111,0,0,0,0,0,0,0,0,0,-6.0625,17.25,-3.625,False,True,0,3
14.0642433,1,47,False,112,0,0,0,0,0,0,0,0,0,-3.0625,16.8125,-2.375,False,True,0,3
14.544056800000002,1,48,True,113,60,35,0,0,0,0,0,0,0,2.8125,15.8125,-0.6875,False,True,0,3
14.626317299999998,1,48,False,114,0,0,0,0,0,0,0,0,0,6.25,16.25,2.0625,False,True,0,3
14.6329625,1,48,False,115,0,0,0,0,0,0,0,0,0,7.125,15.25,3.25,True,True,0,3
14.6964786,1,48,False,116,0,0,0,0,0,0,0,0,0,6,13.6875,1.375,False,True,0,3
14.706538499999999,1,48,False,117,0,0,0,0,0,0,0,0,0,4.75,14.1875,-1.75,False,True,0,3
14.772394100000001,1,48,False,118,0,0,0,0,0,0,0,0,0,6.3125,16.125,-1.1875,False,True,0,3
14.777225,1,48,False,119,0,0,0,0,0,0,0,0,0,9.1875,16.9375,0.25,False,True,0,3
14.780309099999998,1,48,False,120,0,0,0,0,0,0,0,0,0,9.9375,14.5,6.25,False,True,0,3
14.8577472,1,48,False,121,0,0,0,0,0,0,0,0,0,2.9375,10.1875,4.0625,False,True,0,3
14.8653727,1,48,False,122,0,0,0,0,0,0,0,0,0,2,12.75,2.4375,False,True,0,3
14.931812500000001,1,48,False,123,0,0,0,0,7,0,0,0,0,-2.625,14,1.8125,False,True,0,3
14.9363671,1,48,False,124,0,0,0,0,0,0,0,0,0,-7.375,16.25,-0.125,True,True,0,3
14.938551299999999,1,48,False,125,0,0,0,0,0,0,0,0,0,-6.1875,17,1.3125,False,True,0,3
14.9411185,1,48,False,126,0,0,0,0,0,0,0,0,0,-7.125,16.875,-0.3125,False,True,0,3
15.0075974,1,48,False,127,0,0,0,0,0,0,0,0,0,-4.9375,15.375,1.125,False,True,0,3
15.0131675,1,48,False,128,0,0,0,0,0,0,0,0,0,-4.625,14.875,0.5,False,True,0,3
15.0159882,1,48,False,129,0,0,0,0,0,0,0,0,0,-5.6875,14.8125,0.5625,True,True,0,3
15.090806200000001,1,48,False,130,0,0,0,0,0,0,0,0,0,-5.3125,16.3125,0.875,False,True,0,3
15.096431700000002,1,48,False,131,0,0,0,0,0,0,0,0,0,-2.6875,15.6875,-0.5625,False,True,0,3
15.107303499999999,1,48,False,132,0,0,0,0,0,0,0,0,0,-3.9375,18.9375,-0.875,False,True,0,3
15.185620900000002,1,48,False,133,0,0,0,0,0,0,0,0,0,-3.875,16.4375,-3,False,True,0,3
15.202477700000001,1,48,False,134,0,0,0,0,0,0,0,0,0,-3.25,14.75,-4.25,False,True,0,3
15.3770492,1,48,False,135,0,0,0,0,0,0,0,0,0,-2.25,18.75,-3.3125,False,True,0,3
15.382191100000002,1,48,False,136,0,0,0,0,0,0,0,0,0,-0.5,15.4375,-4.375,False,True,0,3
