t,book_no,page_right,dispersion,sequenceNumber,blinkSpeed,blinkStrength,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,roll,pitch,yaw,accX,accY,accZ,walking,noiseStatus,fitError,powerLeft
3.4175716,0,1,0.0,152,0,0,0,0,0,0,0,0,0,-3.125,6.125,-15.1875,False,False,0,2
3.4627589,0,1,0.0,153,0,0,0,0,0,0,0,0,0,-3.0625,6.0625,-15.125,False,False,0,2
3.5088968,0,1,0.09,154,0,0,0,0,0,1,0,0,0,-3,6,-15.0625,False,False,0,2
3.5545002,0,1,0.09,155,0,0,0,0,0,0,0,0,0,-3.1875,6.0625,-15.125,False,False,0,2
3.6008161,0,1,0.09,156,0,0,0,0,0,0,0,0,0,-3.25,6,-15.125,False,False,0,2
3.6605758,0,1,0.09,157,0,0,0,0,0,0,0,0,0,-3.25,5.9375,-15.1875,False,False,0,2
3.7082256,0,1,0.09,158,0,0,0,0,0,0,0,0,0,-3.3125,5.875,-15.1875,False,False,0,2
3.7554421,0,1,0.09,159,0,0,0,1,0,0,0,0,0,-3.1875,5.75,-15.1875,False,False,0,2
3.807201,0,1,0.09,160,0,0,0,0,0,0,0,0,0,-2.875,5.625,-15.0625,False,False,0,2
3.9159196,0,1,0.09,161,0,0,0,0,0,0,0,0,0,-2.8125,5.6875,-15.125,False,False,0,2
3.9185382,0,1,0.09,162,0,0,0,0,0,0,0,0,0,-3.0625,5.6875,-15.3125,False,False,0,2
3.9693643,0,1,0.09,163,0,0,0,0,0,0,0,0,0,-3.6875,5.625,-15.25,False,False,0,2
4.0165231,0,1,0.09,164,0,0,0,0,0,1,0,0,0,-3.875,5.625,-15.125,False,False,0,2
4.0595503,0,1,0.09,165,0,0,0,0,0,0,0,0,0,-3.5625,5.5,-15.1875,False,False,0,2
4.1071575,0,1,0.09,166,0,0,0,0,0,0,0,0,0,-3.6875,5.5,-15.0625,False,False,0,2
4.1530796,0,1,0.09,167,0,0,0,0,0,0,0,0,0,-3.5625,5.625,-15.1875,False,False,0,2
4.1979459,0,1,0.09,168,0,0,0,0,0,0,0,0,0,-3.3125,5.5,-15.5,False,False,0,2
4.2568511,0,1,0.09,169,0,0,0,0,0,0,0,0,0,-2.8125,5.4375,-15.4375,False,False,0,2
4.3086298,0,1,0.09,170,0,0,0,0,0,0,0,0,0,-2.5625,5.125,-15.625,False,False,0,2
4.3544217,0,1,0.09,171,0,0,0,0,0,0,0,0,0,-2.5,4.9375,-15.4375,False,False,0,2
4.40814,0,1,0.09,172,0,0,0,0,0,0,0,0,0,-2.5625,4.8125,-15.1875,False,False,0,2
4.5185597,0,1,0.09,173,0,0,0,0,0,0,0,0,0,-2.625,5,-15.1875,False,False,0,2
4.5206113,0,1,0.0,174,0,0,3,0,0,0,0,0,0,-2.25,5.0625,-15.3125,False,False,0,2
4.5701718,0,1,0.0,175,0,0,0,0,0,0,0,0,0,-2,5.0625,-15.4375,False,False,0,2
4.6194647,0,1,0.0,176,0,0,0,0,0,0,0,0,0,-2,5.25,-15.625,False,False,0,2
4.6653929,0,1,0.0,177,0,0,0,0,0,0,0,0,0,-2,5.25,-15.5625,False,False,0,2
4.7150417,0,1,0.0,178,0,0,0,0,0,0,0,0,0,-2,5.25,-15.5,False,False,0,2
4.7628169,0,1,0.0,179,0,0,6,0,4,0,0,0,0,-2.3125,5.3125,-15.3125,False,False,0,2
4.8095008,0,1,0.0,180,0,0,0,0,0,0,0,0,0,-2.4375,5.375,-15.3125,False,False,0,2
4.8573134,0,1,0.0,181,0,0,0,0,0,0,0,0,0,-2.25,5.4375,-15.5,False,False,0,2
4.9034761,0,1,0.0,182,0,0,0,0,0,0,0,0,0,-2.1875,5.625,-15.25,False,False,0,2
4.9533915,0,1,0.0,183,0,0,0,0,0,0,0,0,0,-2,5.5,-15.375,False,False,0,2
5.0073576,0,1,0.0,184,0,0,0,0,0,0,0,0,0,-2.0625,5.75,-15.375,False,False,0,2
