t,book_no,page_right,dispersion,sequenceNumber,blinkSpeed,blinkStrength,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,roll,pitch,yaw,accX,accY,accZ,walking,noiseStatus,fitError,powerLeft
2.5406183,0,1,0.0,29,0,0,0,0,0,0,0,0,0,-3,7.625,-14.4375,False,False,0,2
2.5844542,0,1,0.0,30,0,0,0,0,0,0,0,0,0,-2.6875,7.6875,-14.5625,False,False,0,2
2.6500788,0,1,0.0,31,0,0,0,0,0,0,0,0,0,-2.625,7.5,-14.5,False,False,0,2
2.7329942,0,1,0.0,32,0,0,0,0,0,0,0,0,0,-2.8125,7.5,-14.1875,False,False,0,2
2.7355905,0,1,0.0,33,0,0,0,0,0,0,0,0,0,-2.8125,7.625,-14.5625,False,False,0,2
2.8338935,0,1,0.0,34,0,0,0,0,0,0,0,0,0,-2.5625,7.625,-14.75,False,False,0,2
2.8362864,0,1,0.0,35,0,0,0,0,0,0,0,0,0,-2.5,7.5625,-14.6875,False,False,0,2
2.9367206,0,1,0.0,36,0,0,0,0,0,0,0,0,0,-2.6875,7.375,-14.375,False,False,0,2
2.9392968,0,1,0.0,37,0,0,0,0,0,0,0,0,0,-2.6875,7.3125,-14.4375,False,False,0,2
3.039043,0,1,0.0,38,0,0,0,0,0,0,0,0,0,-2.6875,7.4375,-14.625,False,False,0,2
3.0414036,0,1,0.0,39,0,0,0,0,0,0,0,0,0,-2.5,7.3125,-14.75,False,False,0,2
3.0883326,0,1,0.0,40,0,0,0,0,0,0,0,0,0,-2.5,7.125,-14.5,False,False,0,2
3.1359027,0,1,0.0,41,0,0,0,0,0,0,0,0,0,-2.75,7.25,-14.3125,False,False,0,2
3.1854451,0,1,0.0,42,0,0,0,0,0,0,0,0,0,-2.75,7.25,-14.625,False,False,0,2
3.2305179,0,1,0.0,43,0,0,0,0,0,0,0,0,0,-2.5,7.3125,-14.8125,False,False,0,2
3.2950897,0,1,0.0,44,0,0,0,0,0,0,0,0,0,-2.4375,7.125,-14.8125,False,False,0,2
3.3857918,0,1,0.0,45,0,0,0,0,0,0,0,0,0,-2.9375,7.125,-14.5625,False,False,0,2
3.3879319,0,1,0.0,46,0,0,0,0,0,0,0,0,0,-3.25,7.125,-14.5625,False,False,0,2
3.4331939,0,1,0.0,47,0,0,0,0,0,0,0,0,0,-2.8125,7.125,-14.75,False,False,0,2
3.4802077,0,1,0.0,48,0,0,2,0,0,0,0,0,0,-2.375,7.0625,-14.6875,False,False,0,2
3.5283049,0,1,0.0,49,0,0,0,0,0,0,0,0,0,-2.375,6.9375,-14.5625,False,False,0,2
3.5760504,0,1,0.0,50,0,0,0,0,0,0,0,0,0,-2.5,7,-14.5,False,False,0,2
3.6238229,0,1,0.0,51,0,0,0,0,0,0,0,0,0,-2.625,7.0625,-14.6875,False,False,0,2
3.6700799,0,1,0.0,52,0,0,0,0,0,0,0,0,0,-2.625,7.0625,-14.75,False,False,0,2
3.7262692,0,1,0.0,53,0,0,0,0,0,0,0,0,0,-2.5625,7.0625,-14.75,False,False,0,2
3.7919402,0,1,0.0,54,0,0,0,0,0,0,0,0,0,-2.875,7.0625,-14.5625,False,False,0,2
3.8856588,0,1,0.0,55,0,0,0,0,0,0,0,0,0,-3,7.125,-14.625,False,False,0,2
3.8881305,0,1,0.0,56,0,0,0,0,0,0,0,0,0,-2.875,7.0625,-14.6875,False,False,0,2
3.9338021,0,1,0.0,57,0,0,0,0,0,0,0,0,0,-2.6875,7.0625,-14.625,False,False,0,2
3.9788151,0,1,1.44,58,0,0,0,4,0,4,0,0,0,-2.625,7.0625,-14.5625,False,False,0,2
4.0253306,0,1,1.44,59,0,0,0,0,0,0,0,0,0,-2.8125,7.0625,-14.75,False,False,0,2
4.0708411,0,1,1.44,60,0,0,0,0,0,0,0,0,0,-2.6875,7.125,-14.75,False,False,0,2
4.1169651,0,1,1.44,61,0,0,0,0,0,0,0,0,0,-2.625,7.1875,-14.6875,False,False,0,2
4.2169541,0,1,1.44,62,0,0,0,0,0,0,0,0,0,-2.5625,7.0625,-14.625,False,False,0,2
4.3258694,0,1,1.44,63,0,0,6,0,0,0,0,0,0,-2.625,7.1875,-14.625,False,False,0,2
4.3281068,0,1,1.44,64,0,0,0,0,0,0,0,0,0,-2.625,7.1875,-14.6875,False,False,0,2
4.3304646,0,1,1.44,65,0,0,0,0,0,0,0,0,0,-2.6875,7.125,-14.625,False,False,0,2
4.4342592,0,1,1.44,66,0,0,0,0,0,0,0,0,0,-2.6875,7.125,-14.625,False,False,0,2
4.4366507,0,1,1.44,67,0,0,0,0,0,0,0,0,0,-2.625,7.1875,-14.6875,False,False,0,2
4.5436655,0,1,0.0,68,0,0,0,0,6,0,0,0,0,-2.625,7.125,-14.6875,False,False,0,2
4.5463857,0,1,0.0,69,0,0,0,0,0,0,0,0,0,-2.625,7.125,-14.5625,False,False,0,2
4.5929361,0,1,0.0,70,0,0,0,0,0,0,0,0,0,-2.6875,7.1875,-14.625,False,False,0,2
4.6417825,0,1,0.0,71,0,0,0,0,0,0,0,0,0,-2.75,7.125,-14.75,False,False,0,2
4.6872648,0,1,0.0,72,0,0,0,0,0,0,0,0,0,-2.6875,7.1875,-14.6875,False,False,0,2
4.7376672,0,1,0.0,73,0,0,0,0,0,0,0,0,0,-2.6875,7.1875,-14.75,False,False,0,2
4.7837052,0,1,0.0,74,0,0,0,0,0,0,0,0,0,-2.6875,7.1875,-14.8125,False,False,0,2
4.8287264,0,1,0.0,75,0,0,0,0,0,0,0,0,0,-2.75,7.25,-15,False,False,0,2
4.8754757,0,1,0.0,76,0,0,0,0,0,0,0,0,0,-2.6875,7.1875,-15.125,False,False,0,2
4.9259382,0,1,0.0,77,0,0,0,0,0,0,0,0,0,-2.875,7.125,-15.3125,False,False,0,2
4.9827837,0,1,0.0,78,0,0,0,0,0,0,0,0,0,-2.8125,7,-15.375,False,False,0,2
5.0836484,0,1,0.0,79,0,0,0,0,0,0,0,0,0,-2.6875,6.6875,-15.5,False,False,0,2
5.0860487,0,1,0.0,80,0,0,0,0,0,0,0,0,0,-2.25,6.125,-15.375,False,False,0,2
5.1912294,0,1,0.0,81,0,0,0,0,0,0,0,0,0,-1.875,5.25,-15.0625,False,False,0,2
5.1931723,0,1,0.0,82,0,0,0,0,0,0,0,0,0,-1.6875,4.75,-14.6875,False,False,0,2
5.2913326,0,1,0.0,83,0,0,0,0,0,0,0,0,0,-1.3125,4.625,-14.3125,False,False,0,2
5.293246,0,1,0.0,84,0,0,0,0,0,0,0,0,0,-1.375,4.875,-15.125,False,False,0,2
5.3360521,0,1,0.0,85,0,0,0,0,0,0,0,0,0,-1.4375,5.0625,-16,False,False,0,2
5.3822956,0,1,0.0,86,0,0,0,0,0,0,0,0,0,-1.625,5.4375,-15.9375,False,False,0,2
5.4279932,0,1,0.0,87,0,0,0,0,0,0,0,0,0,-1.75,5.4375,-15.875,False,False,0,2
5.53688,0,1,0.0,88,0,0,0,2,0,0,0,0,0,-1.6875,5.3125,-15.8125,False,False,0,2
5.5391385,0,1,0.0,89,0,0,0,0,0,0,0,0,0,-1.5,5,-15.625,False,False,0,2
5.598045,0,1,0.0,90,0,0,0,0,0,0,0,0,0,-1.5,4.875,-15.4375,False,False,0,2
5.6983094,0,1,0.0,91,0,0,0,0,0,0,0,0,0,-1.375,4.8125,-15.375,False,False,0,2
5.7006234,0,1,0.0,92,0,0,0,0,0,0,0,0,0,-1.625,4.5625,-15.4375,False,False,0,2
5.7393043,0,1,0.36,93,0,0,1,0,0,2,0,0,0,-2,4.5625,-15.125,False,False,0,2
5.7858979,0,1,0.36,94,0,0,0,0,0,0,0,0,0,-2.5625,4.75,-15.1875,False,False,0,2
5.8333875,0,1,0.36,95,0,0,0,0,0,0,0,0,0,-2.875,5.5625,-14.75,False,False,0,2
5.8818795,0,1,0.36,96,0,0,0,0,0,0,0,0,0,-2.25,6.0625,-15.1875,False,False,0,2
5.927526,0,1,0.36,97,0,0,0,0,0,0,0,0,0,-1.5,6.8125,-15.5,False,False,0,2
5.9757482,0,1,3.36,98,0,0,0,0,0,6,0,0,0,-1.375,6.875,-16.125,False,False,0,2
6.0210976,0,1,3.36,99,0,0,0,0,0,0,0,0,0,-1.0625,6.9375,-15.8125,False,False,0,2
6.0688817,0,1,3.36,100,0,0,0,0,0,0,0,0,0,-1.1875,6.625,-15.3125,False,False,0,2
6.1443732,0,1,3.36,101,0,0,0,0,0,0,0,0,0,-1.5,6.3125,-15.1875,False,False,0,2
6.1965613,0,1,3.36,102,0,0,0,0,0,0,0,0,0,-1.8125,6.1875,-15.0625,False,False,0,2
6.2623981,0,1,3.24,103,0,0,0,7,0,0,0,0,0,-2,6.1875,-15.0625,False,False,0,2
6.3494266,0,1,3.24,104,0,0,0,0,0,0,0,0,0,-2.1875,5.875,-15,False,False,0,2
6.3516855,0,1,3.24,105,0,0,0,0,0,0,0,0,0,-2.0625,5.875,-15.3125,False,False,0,2
6.3928346,0,1,3.24,106,0,0,0,0,0,0,0,0,0,-2.1875,5.75,-15.25,False,False,0,2
6.4391605,0,1,3.24,107,0,0,0,0,0,0,0,0,0,-2.3125,6,-15.875,False,False,0,2
6.4858125,0,1,0.0,108,0,0,0,7,7,0,0,0,0,-2.3125,5.25,-14.9375,False,True,0,2
6.5319505,0,1,0.0,109,0,0,0,0,0,0,0,0,0,-2.5625,5.5,-15,False,True,0,2
6.5792503,0,1,0.0,110,0,0,0,0,0,0,0,0,0,-2.0625,4.75,-14.875,False,True,0,2
6.6240731,0,1,0.0,111,0,0,0,0,0,0,0,0,0,-2.4375,7.4375,-17.0625,False,True,0,2
6.6709671,0,1,0.0,112,0,0,0,0,0,0,0,0,0,-2.3125,5.75,-15.5625,False,True,0,2
6.7246931,0,1,0.0,113,0,0,0,0,0,0,0,0,0,-2.375,5.625,-15.4375,False,True,0,2
6.8257026,0,1,0.0,114,0,0,0,0,0,0,0,0,0,-2.25,5.4375,-15.4375,False,True,0,2
6.8275092,0,1,0.0,115,0,0,0,0,0,0,0,0,0,-2.3125,5.25,-15.4375,False,True,0,2
6.875456,0,1,0.0,116,0,0,0,0,0,0,0,0,0,-2.4375,5.0625,-15.4375,False,True,0,2
6.9227239,0,1,0.0,117,0,0,0,0,0,0,0,0,0,-2.75,4.8125,-15.5,False,True,0,2
6.9744298,0,1,0.0,118,0,0,0,0,0,0,0,0,0,-2.8125,4.6875,-15.4375,False,True,0,2
7.0831356,0,1,0.0,119,0,0,0,0,0,0,0,0,0,-3,4.625,-15.5625,False,True,0,2
7.0857496,0,1,0.0,120,0,0,0,0,0,0,0,0,0,-2.9375,4.3125,-15.625,False,True,0,2
7.1926225,0,1,0.0,121,0,0,0,0,0,0,0,0,0,-3,4.3125,-15.625,False,True,0,2
7.1949657,0,1,0.0,122,0,0,0,0,0,0,0,0,0,-2.9375,4.3125,-15.5625,False,True,0,2
7.2375525,0,1,0.0,123,0,0,0,0,0,0,0,0,0,-2.8125,4.3125,-15.4375,False,True,0,2
7.2856417,0,1,0.0,124,0,0,0,0,0,0,0,0,0,-3.0625,4.375,-15.4375,False,True,0,2
7.3377342,0,1,0.0,125,0,0,0,0,0,0,0,0,0,-3.125,4.75,-15.25,False,True,0,2
7.3795781,0,1,0.0,126,0,0,0,0,0,0,0,0,0,-3,4.9375,-15.625,False,True,0,2
7.4283356,0,1,0.0,127,0,0,0,0,0,0,0,0,0,-2.8125,5.0625,-15.625,False,True,0,2
7.4761851,0,1,0.0,128,0,0,0,0,0,0,0,0,0,-2.9375,5.125,-15.5,False,True,0,2
7.5853742,0,1,0.0,129,0,0,0,0,0,0,0,0,0,-2.9375,5.1875,-15.4375,False,True,0,2
7.5873855,0,1,0.0,130,0,0,0,0,0,0,0,0,0,-2.9375,5.1875,-15.5625,False,True,0,2
7.6400302,0,1,0.0,131,0,0,0,0,0,0,0,0,0,-2.75,5.125,-15.5625,False,True,0,2
7.6851479,0,1,0.0,132,0,0,0,0,0,0,0,0,0,-2.75,5.125,-15.5,False,True,0,2
7.7278207,0,1,0.0,133,0,0,0,0,0,0,0,0,0,-2.75,5.0625,-15.5,False,True,0,2
7.7758917,0,1,0.0,134,0,0,0,0,0,0,0,0,0,-2.6875,5,-15.4375,False,True,0,2
7.8218536,0,1,0.0,135,0,0,0,0,0,0,0,0,0,-2.875,5,-15.5,False,True,0,2
7.8696678,0,1,0.0,136,0,0,0,0,0,0,0,0,0,-2.75,5,-15.4375,False,True,0,2
7.9257633,0,1,0.0,137,0,0,0,0,0,0,0,0,0,-2.625,5.125,-15.4375,False,True,0,2
8.0340341,0,1,0.0,138,0,0,0,0,0,0,0,0,0,-2.5625,5.125,-15.5,False,False,0,2
8.0360357,0,1,0.0,139,0,0,0,0,0,0,0,0,0,-2.5625,5.0625,-15.4375,False,False,0,2
8.1420585,0,1,0.0,140,0,0,0,0,0,0,0,0,0,-2.75,5.1875,-15.5,False,False,0,2
8.1440831,0,1,0.0,141,0,0,0,0,0,0,0,0,0,-2.9375,5.0625,-15.5,False,False,0,2
8.2584383,0,1,0.0,142,0,0,0,0,0,0,0,0,0,-2.9375,5.125,-15.4375,False,False,0,2
8.2608044,0,1,0.0,143,0,0,0,0,0,0,0,0,0,-2.8125,5.125,-15.4375,False,False,0,2
8.3088302,0,1,0.0,144,0,0,0,0,0,0,0,0,0,-2.75,5.1875,-15.4375,False,False,0,2
8.3110378,0,1,0.0,145,0,0,0,0,0,0,0,0,0,-2.625,5.1875,-15.5625,False,False,0,2
8.3737212,0,1,0.0,146,0,0,0,0,0,0,0,0,0,-2.6875,5.1875,-15.4375,False,False,0,2
8.416438,0,1,0.0,147,0,0,0,0,0,0,0,0,0,-2.75,5.1875,-15.4375,False,False,0,2
8.4636398,0,1,0.0,148,0,0,0,0,0,0,0,0,0,-2.75,5.3125,-15.375,False,False,0,2
8.525408,0,1,0.0,149,0,0,0,0,0,0,0,0,0,-2.75,5.3125,-15.375,False,False,0,2
8.5874501,0,1,0.0,150,0,0,0,0,0,0,0,0,0,-2.6875,5.375,-15.4375,False,False,0,2
8.6718384,0,1,0.0,151,0,0,0,0,0,0,0,0,0,-2.6875,5.3125,-15.375,False,False,0,2
8.7217291,0,1,0.0,152,0,0,0,0,0,0,0,0,0,-2.625,5.375,-15.5,False,False,0,2
8.7242464,0,1,0.0,153,0,0,0,0,0,0,0,0,0,-2.5625,5.375,-15.3125,False,False,0,2
8.8319533,0,1,0.0,154,0,0,0,0,0,0,0,0,0,-2.5625,5.375,-15.3125,False,False,0,2
8.8342532,0,1,0.0,155,0,0,0,0,0,0,0,0,0,-2.625,5.375,-15.375,False,False,0,2
8.8796854,0,1,0.0,156,0,0,0,0,0,0,0,0,0,-2.625,5.375,-15.375,False,False,0,2
8.9788226,0,1,0.0,157,0,0,0,0,0,0,0,0,0,-2.5625,5.375,-15.4375,False,False,0,2
8.9806556,0,1,0.0,158,0,0,0,0,0,0,0,0,0,-2.625,5.375,-15.25,False,False,0,2
9.0313895,0,1,0.0,159,0,0,0,0,0,0,0,0,0,-2.625,5.4375,-15.4375,False,False,0,2
9.076583,0,1,0.0,160,0,0,0,0,0,0,0,0,0,-2.5625,5.4375,-15.375,False,False,0,2
9.1275664,0,1,0.0,161,0,0,0,0,0,0,0,0,0,-2.5,5.4375,-15.375,False,False,0,2
9.2370432,0,1,0.0,162,0,0,0,0,0,0,0,0,0,-2.4375,5.4375,-15.375,False,False,0,2
9.2394186,0,1,0.81,163,0,0,0,0,0,3,0,0,0,-2.6875,5.375,-15.4375,False,False,0,2
