t,book_no,page_right,dispersion,sequenceNumber,blinkSpeed,blinkStrength,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,roll,pitch,yaw,accX,accY,accZ,walking,noiseStatus,fitError,powerLeft
6.7488097,0,1,0.0,83,0,0,0,0,0,0,0,0,0,-0.6875,4.125,-16,False,False,0,2
6.7508703,0,1,0.0,84,0,0,0,0,0,0,0,0,0,-1.125,4.5,-15,False,False,0,2
6.7527372,0,1,0.0,85,0,0,0,0,0,0,0,0,0,-1.375,5,-15.4375,False,False,0,2
6.8619007,0,1,0.0,86,0,0,0,0,0,0,0,0,0,-1,5.5625,-15.875,False,False,0,2
6.8637232,0,1,0.0,87,0,0,0,0,0,0,0,0,0,-0.875,5.5625,-16,False,False,0,2
7.0340324,0,1,0.0,88,0,0,0,0,0,0,0,0,0,-1.0625,5.4375,-15.75,False,False,0,2
7.0361741,0,1,0.0,89,0,0,0,0,0,0,0,0,0,-1.375,5.375,-15.8125,False,False,0,2
7.0379643,0,1,0.0,90,0,0,0,0,0,0,0,0,0,-1.125,5.3125,-15.5,False,False,0,2
7.082076,0,1,1.44,91,0,0,2,0,0,4,0,0,0,-1,5.0625,-15.5625,False,False,0,2
7.129554,0,1,1.44,92,0,0,0,0,0,0,0,0,0,-1.125,4.8125,-15.625,False,False,0,2
7.1899102,0,1,1.44,93,0,0,0,0,0,0,0,0,0,-1.375,5,-17.5625,False,False,0,2
7.2968952,0,1,1.44,94,0,0,0,0,0,0,0,0,0,-1.3125,4.3125,-15.1875,False,False,0,2
7.2993927,0,1,1.44,95,0,0,0,0,0,0,0,0,0,-1.625,4.1875,-15.3125,False,False,0,2
7.3935067,0,1,1.44,96,0,0,0,2,2,0,0,0,0,-1.75,4.625,-15.875,False,False,0,2
7.3956517,0,1,1.44,97,0,0,0,0,0,0,0,0,0,-1.8125,4.375,-16.125,False,False,0,2
7.4389121,0,1,1.44,98,0,0,0,0,0,0,0,0,0,-2.4375,4.5625,-15.5,False,False,0,2
7.48623,0,1,1.44,99,0,0,0,0,0,0,0,0,0,-2.5625,4.375,-15.6875,False,False,0,2
7.5336913,0,1,1.44,100,0,0,0,0,0,0,0,0,0,-1.5,3.75,-15.6875,False,False,0,2
7.5781216,0,1,0.0,101,0,0,0,0,0,0,0,0,0,-1.3125,3.125,-14.75,False,True,0,2
7.6240177,0,1,0.0,102,0,0,0,0,0,0,0,0,0,-1.625,3.9375,-15.9375,False,True,0,2
7.6708457,0,1,0.0,103,0,0,0,0,0,0,0,0,0,-1.75,4.25,-15.75,False,True,0,2
7.7206214,0,1,0.0,104,0,0,0,0,0,0,0,0,0,-1.8125,4.1875,-15.8125,False,True,0,2
7.762328,0,1,0.0,105,0,0,0,0,0,0,0,0,0,-1.3125,3.875,-15.5,False,True,0,2
7.8088474,0,1,0.0,106,0,0,0,3,1,0,0,0,0,-1.375,3.6875,-15.5625,False,True,0,2
7.8731983,0,1,0.0,107,0,0,0,0,0,0,0,0,0,-2.125,3.75,-16.1875,False,True,0,2
7.9151121,0,1,0.0,108,0,0,0,0,0,0,0,0,0,-2.375,3.5625,-16.375,False,True,0,2
7.9619717,0,1,0.0,109,0,0,0,0,0,0,0,0,0,-2.25,3.6875,-15.875,False,True,0,2
8.024152,0,1,0.0,110,0,0,0,0,0,0,0,0,0,-2.125,3.75,-15.75,False,True,0,2
8.0698096,0,1,0.0,111,0,0,0,0,0,0,0,0,0,-1.9375,3.8125,-16.125,False,True,0,2
8.1176634,0,1,0.0,112,0,0,0,0,0,0,0,0,0,-2.0625,3.8125,-15.875,False,True,0,2
8.1710404,0,1,0.0,113,0,0,0,0,0,0,0,0,0,-2.25,3.75,-15.75,False,True,0,2
8.278935,0,1,0.0,114,0,0,0,0,0,0,0,0,0,-2.375,3.75,-15.6875,False,True,0,2
8.2813123,0,1,0.0,115,0,0,0,0,0,0,0,0,0,-2.3125,3.8125,-15.9375,False,True,0,2
8.3881022,0,1,0.0,116,0,0,0,0,0,0,0,0,0,-2.1875,3.6875,-16.125,False,True,0,2
8.3906998,0,1,0.0,117,0,0,0,0,0,0,0,0,0,-2.1875,3.75,-16,False,True,0,2
8.4970679,0,1,0.0,118,0,0,0,0,0,0,0,0,0,-2.125,3.8125,-16.125,False,True,0,2
8.498894,0,1,0.0,119,0,0,0,0,0,0,0,0,0,-2.0625,3.6875,-16.0625,False,True,0,2
8.6045443,0,1,0.0,120,0,0,0,0,0,0,0,0,0,-1.9375,3.625,-15.875,False,True,0,2
8.6072748,0,1,0.0,121,0,0,0,0,0,0,0,0,0,-1.75,3.5,-16,False,True,0,2
8.713735,0,1,0.0,122,0,0,0,0,0,0,0,0,0,-1.75,3.375,-15.75,False,True,0,2
8.7160693,0,1,0.0,123,0,0,0,0,0,0,0,0,0,-2.125,3.25,-15.875,False,True,0,2
8.717935,0,1,0.0,124,0,0,0,0,0,0,0,0,0,-2.125,3.125,-16,False,True,0,2
8.8233099,0,1,0.0,125,0,0,0,0,0,0,0,0,0,-2.1875,3,-15.875,False,True,0,2
8.8254343,0,1,0.0,126,0,0,0,0,0,0,0,0,0,-2.4375,3,-16,False,True,0,2
8.9324245,0,1,0.0,127,0,0,0,0,0,0,0,0,0,-2.125,3.0625,-16.0625,False,True,0,2
8.9345445,0,1,0.0,128,0,0,0,0,0,0,0,0,0,-2.1875,3.125,-16,False,True,0,2
8.9838534,0,1,0.0,129,0,0,0,0,0,0,0,0,0,-2.4375,3.3125,-16,False,True,0,2
9.0314583,0,1,0.0,130,0,0,0,0,0,0,0,0,0,-2.625,3.75,-15.8125,False,True,0,2
9.0763884,0,1,0.0,131,0,0,0,0,0,0,0,0,0,-2.25,3.8125,-16.125,False,True,0,2
9.1256313,0,1,0.0,132,0,0,0,0,0,0,0,0,0,-2.0625,3.875,-15.8125,False,True,0,2
9.1727676,0,1,0.0,133,0,0,0,0,0,0,0,0,0,-2,3.875,-15.9375,False,True,0,2
9.233098,0,1,0.0,134,0,0,0,0,0,0,0,0,0,-1.875,3.8125,-16,False,True,0,2
9.3314179,0,1,0.0,135,0,0,0,0,0,0,0,0,0,-1.8125,3.9375,-15.9375,False,True,0,2
9.3338876,0,1,0.0,136,0,0,0,0,0,0,0,0,0,-1.9375,4,-15.875,False,True,0,2
9.3753923,0,1,0.0,137,0,0,0,0,0,0,0,0,0,-2.0625,4,-15.9375,False,True,0,2
9.4505136,0,1,0.0,138,0,0,0,0,0,0,0,0,0,-1.9375,4,-15.875,False,True,0,2
9.4527793,0,1,0.0,139,0,0,0,0,0,0,0,0,0,-1.875,4.125,-15.875,False,True,0,2
9.5603202,0,1,0.0,140,0,0,0,0,0,0,0,0,0,-1.9375,4.0625,-15.8125,False,True,0,2
9.5627545,0,1,0.0,141,0,0,0,0,0,0,0,0,0,-2.125,4.1875,-15.9375,False,False,0,2
9.6091126,0,1,0.0,142,0,0,0,0,0,0,0,0,0,-2,4.125,-15.9375,False,False,0,2
9.669979,0,1,0.0,143,0,0,0,0,0,0,0,0,0,-2.0625,4.125,-15.8125,False,False,0,2
9.7185794,0,1,0.0,144,0,0,0,0,0,0,0,0,0,-2.0625,4.125,-15.875,False,False,0,2
9.7666207,0,1,0.0,145,0,0,0,0,0,0,0,0,0,-2,4.125,-15.875,False,False,0,2
9.8233504,0,1,0.0,146,0,0,0,0,0,0,0,0,0,-1.8125,4.1875,-15.8125,False,False,0,2
9.9323987,0,1,0.0,147,0,0,0,0,0,0,0,0,0,-1.9375,4.125,-15.875,False,False,0,2
9.9344749,0,1,0.0,148,0,0,0,0,0,0,0,0,0,-2,4.1875,-15.9375,False,False,0,2
9.9837601,0,1,0.0,149,0,0,0,0,0,0,0,0,0,-2,4.125,-15.9375,False,False,0,2
10.030242,0,1,0.0,150,0,0,0,0,0,0,0,0,0,-1.9375,4.125,-15.75,False,False,0,2
10.0787918,0,1,0.0,151,0,0,0,0,0,0,0,0,0,-1.9375,4.125,-15.75,False,False,0,2
10.1441393,0,1,0.0,152,0,0,0,0,0,0,0,0,0,-2,4.0625,-15.8125,False,False,0,2
10.2367534,0,1,0.0,153,0,0,0,0,0,0,0,0,0,-1.9375,4.125,-15.875,False,False,0,2
10.2386236,0,1,0.0,154,0,0,0,0,0,0,0,0,0,-1.9375,4.125,-15.8125,False,False,0,2
10.2830862,0,1,0.0,155,0,0,0,0,0,0,0,0,0,-1.875,4.125,-15.75,False,False,0,2
10.3307148,0,1,0.0,156,0,0,0,0,0,0,0,0,0,-1.875,4.1875,-15.875,False,False,0,2
10.3778033,0,1,0.0,157,0,0,0,0,0,0,0,0,0,-1.9375,4.1875,-15.9375,False,False,0,2
10.4240723,0,1,0.0,158,0,0,0,0,0,0,0,0,0,-1.875,4.1875,-15.875,False,False,0,2
10.4725803,0,1,0.0,159,0,0,0,0,0,0,0,0,0,-1.9375,4.25,-15.8125,False,False,0,2
10.5188166,0,1,0.0,160,0,0,0,0,0,0,0,0,0,-2,4.125,-15.875,False,False,0,2
10.5720133,0,1,0.0,161,0,0,0,0,0,0,0,0,0,-1.9375,4.125,-15.875,False,False,0,2
10.6949495,0,1,0.0,162,0,0,0,0,0,0,0,0,0,-1.875,4.125,-15.8125,False,False,0,2
10.6968697,0,1,0.0,163,0,0,0,0,0,0,0,0,0,-1.8125,4.1875,-15.75,False,False,0,2
10.7910105,0,1,0.0,164,0,0,0,0,0,0,0,0,0,-1.875,4.125,-15.8125,False,False,0,2
10.7936801,0,1,0.0,165,0,0,0,0,0,0,0,0,0,-1.875,4.1875,-15.8125,False,False,0,2
10.8959013,0,1,0.0,166,0,0,0,0,1,0,0,0,0,-1.875,4.125,-15.875,False,False,0,2
10.8986307,0,1,0.0,167,0,0,0,0,0,0,0,0,0,-1.875,4.125,-15.875,False,False,0,2
11.0016211,0,1,0.0,168,0,0,0,0,0,0,0,0,0,-1.875,4.1875,-15.8125,False,False,0,2
11.0039378,0,1,0.0,169,0,0,0,0,0,0,0,0,0,-1.9375,4.1875,-15.9375,False,False,0,2
11.1007674,0,1,0.0,170,0,0,0,0,0,0,0,0,0,-1.9375,4.0625,-15.875,False,False,0,2
11.1030257,0,1,0.0,171,0,0,0,0,1,0,0,0,0,-1.875,4.125,-15.8125,False,False,0,2
11.1046299,0,1,0.0,172,0,0,0,0,0,0,0,0,0,-1.875,4.25,-15.875,False,False,0,2
11.1701379,0,1,0.0,173,0,0,0,0,0,0,0,0,0,-2,4.25,-15.75,False,False,0,2
11.2795871,0,1,0.0,174,0,0,0,0,0,0,0,0,0,-1.9375,4.1875,-15.8125,False,False,0,2
11.2818273,0,1,0.0,175,0,0,0,0,0,0,0,0,0,-2.0625,4.25,-15.875,False,False,0,2
11.3881406,0,1,0.0,176,0,0,0,0,0,0,0,0,0,-2.0625,4.125,-15.75,False,False,0,2
11.3902703,0,1,0.0,177,0,0,0,0,0,0,0,0,0,-2,4.1875,-15.8125,False,False,0,2
11.5074868,0,1,0.0,178,0,0,0,0,0,0,0,0,0,-1.875,4.125,-15.75,False,False,0,2
11.5096109,0,1,0.0,179,0,0,0,0,0,0,0,0,0,-1.9375,4.25,-15.875,False,False,0,2
11.550409,0,1,0.0,180,0,0,0,0,0,0,0,0,0,-1.9375,4.1875,-15.8125,False,False,0,2
11.5523138,0,1,0.0,181,0,0,0,0,0,0,0,0,0,-1.875,4.1875,-15.75,False,False,0,2
11.6248217,0,1,0.0,182,0,0,0,0,0,0,0,0,0,-1.875,4.1875,-15.8125,False,False,0,2
11.7111062,0,1,0.0,183,0,0,0,0,0,0,0,0,0,-1.9375,4.25,-15.8125,False,False,0,2
11.7129282,0,1,0.0,184,0,0,0,0,0,0,0,0,0,-1.9375,4.25,-15.875,False,False,0,2
11.7732288,0,1,0.0,185,0,0,0,0,0,0,0,0,0,-1.9375,4.25,-15.8125,False,False,0,2
11.8207244,0,1,0.0,186,0,0,1,0,0,0,0,0,0,-1.875,4.1875,-15.8125,False,False,0,2
11.9205051,0,1,0.0,187,0,0,0,0,0,0,0,0,0,-1.9375,4.25,-16,False,False,0,2
11.9673492,0,1,0.0,188,0,0,0,0,0,0,0,0,0,-1.8125,4.3125,-15.8125,False,False,0,2
11.9694328,0,1,0.0,189,0,0,0,0,0,0,0,0,0,-1.875,4.25,-15.875,False,False,0,2
12.0107053,0,1,0.0,190,0,0,0,0,0,0,0,0,0,-1.875,4.25,-15.9375,False,False,0,2
12.0724247,0,1,0.09,191,140,99,0,0,0,1,0,0,0,-1.875,4.1875,-15.875,False,False,0,2
12.1398982,0,1,0.09,192,0,0,0,0,0,0,0,0,0,-1.875,4.25,-15.8125,False,False,0,2
12.2237999,0,1,0.09,193,0,0,0,0,0,0,0,0,0,-1.9375,4.25,-15.8125,False,False,0,2
12.2261728,0,1,0.09,194,0,0,0,0,0,0,0,0,0,-2,4.25,-15.9375,False,False,0,2
12.2721183,0,1,0.09,195,0,0,0,0,0,0,0,0,0,-1.9375,4.125,-15.875,False,False,0,2
12.3314185,0,1,0.09,196,0,0,0,0,0,0,0,0,0,-2,4.125,-15.875,False,False,0,2
12.4284615,0,1,0.09,197,0,0,0,0,0,0,0,0,0,-2,4.0625,-15.8125,False,False,0,2
12.4305205,0,1,0.09,198,0,0,0,0,0,0,0,0,0,-1.875,4.0625,-15.875,False,False,0,2
12.4707169,0,1,0.09,199,0,0,0,0,0,0,0,0,0,-1.875,4.125,-15.875,False,False,0,2
12.5219959,0,1,0.09,200,0,0,0,0,0,0,0,0,0,-1.9375,4.1875,-15.875,False,False,0,2
12.632007,0,1,0.0,201,0,0,0,0,0,0,0,0,0,-2,4.1875,-15.875,False,False,0,2
12.6338495,0,1,0.0,202,0,0,0,0,0,0,0,0,0,-2.125,4.125,-15.875,False,False,0,2
12.7364413,0,1,0.0,203,0,0,0,0,0,0,0,0,0,-2.0625,4.0625,-15.875,False,False,0,2
12.7381966,0,1,0.0,204,0,0,0,0,0,0,0,0,0,-2.0625,4.0625,-15.875,False,False,0,2
12.7800747,0,1,0.0,205,0,0,0,0,0,0,0,0,0,-2.0625,4.0625,-15.8125,False,False,0,2
12.826604,0,1,0.0,206,0,0,0,0,0,0,0,0,0,-2,4,-15.875,False,False,0,2
12.8725802,0,1,0.0,207,0,0,0,0,0,0,0,0,0,-2,4.0625,-15.8125,False,False,0,2
12.91972,0,1,0.0,208,0,0,0,0,0,0,0,0,0,-2,4.0625,-15.75,False,False,0,2
12.9732159,0,1,0.0,209,0,0,0,0,0,0,0,0,0,-1.9375,4.0625,-15.75,False,False,0,2
13.081202,0,1,0.0,210,0,0,0,0,0,0,0,0,0,-1.875,4.125,-15.9375,False,False,0,2
13.0830532,0,1,0.0,211,0,0,0,0,0,0,0,0,0,-1.875,4.0625,-15.875,False,False,0,2
13.1224374,0,1,0.0,212,0,0,0,0,0,0,0,0,0,-1.9375,4.125,-15.875,False,False,0,2
13.1700342,0,1,0.0,213,0,0,0,0,0,0,0,0,0,-1.9375,4.125,-15.8125,False,False,0,2
13.2178355,0,1,0.0,214,0,0,0,0,0,0,0,0,0,-1.875,4.1875,-15.875,False,False,0,2
13.2727277,0,1,0.0,215,0,0,0,0,0,0,0,0,0,-1.8125,4.1875,-15.875,False,False,0,2
13.3411851,0,1,0.0,216,0,0,0,0,1,0,0,0,0,-1.75,4.25,-15.875,False,False,0,2
13.3893689,0,1,0.0,217,0,0,0,0,0,0,0,0,0,-1.625,4.25,-15.875,False,False,0,2
13.4355885,0,1,0.0,218,0,0,0,0,0,0,0,0,0,-1.5,4.3125,-15.875,False,False,0,2
13.4955641,0,1,0.0,219,0,0,0,0,0,0,0,0,0,-1.5625,4.25,-15.875,False,False,0,2
13.5897583,0,1,0.0,220,0,0,0,0,0,0,0,0,0,-1.5625,4.25,-15.875,False,False,0,2
13.5915899,0,1,0.0,221,0,0,0,0,0,0,0,0,0,-1.5625,4.25,-15.875,False,False,0,2
13.6376174,0,1,0.0,222,0,0,0,0,0,0,0,0,0,-1.5625,4.25,-15.8125,False,False,0,2
13.6856043,0,1,0.0,223,0,0,0,0,0,0,0,0,0,-1.5625,4.1875,-15.8125,False,False,0,2
13.7338471,0,1,0.0,224,0,0,0,0,0,0,0,0,0,-1.5,4.25,-15.875,False,False,0,2
13.7822709,0,1,0.0,225,0,0,0,0,0,0,0,0,0,-1.5,4.25,-15.875,False,False,0,2
13.8311752,0,1,0.0,226,0,0,0,0,0,0,0,0,0,-1.5,4.25,-15.8125,False,False,0,2
13.8781371,0,1,0.0,227,0,0,0,0,0,0,0,0,0,-1.4375,4.3125,-15.9375,False,False,0,2
13.9241655,0,1,0.0,228,0,0,0,0,0,0,0,0,0,-1.4375,4.3125,-16,False,False,0,2
13.9710543,0,1,0.0,229,0,0,0,0,0,0,0,0,0,-1.4375,4.3125,-15.875,False,False,0,2
14.0350056,0,1,0.0,230,0,0,0,0,0,0,0,0,0,-1.4375,4.3125,-15.8125,False,False,0,2
14.1329845,0,1,0.0,231,0,0,0,0,0,0,0,0,0,-1.4375,4.3125,-15.875,False,False,0,2
14.1353502,0,1,0.0,232,0,0,0,0,0,0,0,0,0,-1.4375,4.3125,-15.875,False,False,0,2
14.2415388,0,1,0.0,233,0,0,0,0,0,0,0,0,0,-1.375,4.375,-15.875,False,False,0,2
14.2437453,0,1,0.0,234,0,0,0,0,0,0,0,0,0,-1.3125,4.25,-15.8125,False,False,0,2
14.3516255,0,1,0.0,235,0,0,0,0,0,0,0,0,0,-1.5,4.375,-15.8125,False,False,0,2
14.3536207,0,1,0.0,236,0,0,0,0,0,0,0,0,0,-1.5,4.3125,-15.8125,False,False,0,2
14.4615012,0,1,0.0,237,0,0,0,0,0,0,0,0,0,-1.5,4.375,-15.8125,False,False,0,2
14.4634595,0,1,0.0,238,0,0,0,0,0,0,0,0,0,-1.5,4.375,-15.8125,False,False,0,2
14.5785429,0,1,0.0,239,0,0,0,0,0,0,0,0,0,-1.375,4.375,-15.8125,False,False,0,2
14.5807385,0,1,0.0,240,0,0,0,0,0,0,0,0,0,-1.4375,4.4375,-15.9375,False,False,0,2
14.5827513,0,1,0.0,241,0,0,0,1,0,0,0,0,0,-1.4375,4.4375,-15.75,False,False,0,2
14.6820131,0,1,0.0,242,0,0,0,0,0,0,0,0,0,-1.375,4.5,-15.875,False,False,0,2
14.6841433,0,1,0.0,243,0,0,0,0,0,0,0,0,0,-1.3125,4.5,-15.8125,False,False,0,2
14.7320041,0,1,0.0,244,0,0,0,0,0,0,0,0,0,-1.375,4.625,-15.75,False,False,0,2
14.7758643,0,1,0.0,245,0,0,0,0,0,0,0,0,0,-1.4375,4.5625,-15.875,False,False,0,2
14.820834,0,1,0.0,246,0,0,0,0,0,0,0,0,0,-1.5,4.625,-15.75,False,False,0,2
14.8667638,0,1,0.0,247,0,0,0,0,0,0,0,0,0,-1.5,4.5625,-15.8125,False,False,0,2
14.9234729,0,1,0.0,248,0,0,0,0,0,0,0,0,0,-1.625,4.625,-15.75,False,False,0,2
14.9761406,0,1,0.0,249,0,0,0,0,0,0,0,0,0,-1.5625,4.5,-15.75,False,False,0,2
15.0205441,0,1,0.0,250,0,0,0,0,0,0,0,0,0,-1.6875,4.5,-15.625,False,False,0,2
15.0724867,0,1,0.0,251,0,0,1,0,0,0,0,0,0,-1.75,4.5,-15.625,False,False,0,2
15.1800727,0,1,0.0,252,0,0,0,0,0,0,0,0,0,-1.8125,4.6875,-15.625,False,False,0,2
15.1820645,0,1,0.0,253,0,0,0,0,0,0,0,0,0,-1.9375,4.8125,-15.625,False,False,0,2
15.2239457,0,1,0.0,254,0,0,0,0,0,0,0,0,0,-1.9375,4.875,-15.625,False,False,0,2
15.2697005,0,1,0.0,255,0,0,0,0,0,0,0,0,0,-1.9375,4.9375,-15.625,False,False,0,2
15.3159109,0,1,0.0,0,0,0,0,0,0,0,0,0,0,-2,5,-15.625,False,False,0,2
15.3731733,0,1,0.0,1,0,0,0,0,0,0,0,0,0,-1.875,5.1875,-15.6875,False,False,0,2
15.4813417,0,1,0.0,2,0,0,0,0,0,0,0,0,0,-1.8125,5.25,-15.875,False,False,0,2
15.4831228,0,1,0.0,3,0,0,0,0,0,0,0,0,0,-1.75,5.25,-15.875,False,False,0,2
15.5918875,0,1,0.0,4,0,0,0,0,0,0,0,0,0,-1.8125,5.1875,-15.625,False,False,0,2
15.5940472,0,1,0.0,5,0,0,0,0,0,0,0,0,0,-1.8125,5.1875,-15.5625,False,False,0,2
15.7042613,0,1,0.0,6,0,0,0,0,0,0,0,0,0,-1.875,5.125,-15.625,False,False,0,2
15.7060048,0,1,0.0,7,0,0,0,0,0,0,0,0,0,-1.6875,5,-15.8125,False,False,0,2
15.7546863,0,1,0.0,8,0,0,0,0,0,0,0,0,0,-1.6875,4.8125,-15.4375,False,False,0,2
15.7568524,0,1,0.0,9,0,0,0,0,0,0,0,0,0,-1.75,4.6875,-15.5,False,False,0,2
15.8212094,0,1,0.0,10,0,0,0,0,1,0,0,0,0,-1.8125,4.75,-15.8125,False,False,0,2
