t,book_no,page_right,dispersion,sequenceNumber,blinkSpeed,blinkStrength,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,roll,pitch,yaw,accX,accY,accZ,walking,noiseStatus,fitError,powerLeft
18.4948537,0,1,0.81,54,0,0,0,0,0,0,0,0,0,-1.6875,6.625,-15,False,False,0,2
18.4984095,0,1,0.81,55,0,0,0,0,0,0,0,0,0,-1.5625,6.5,-14.875,False,False,0,2
18.6037576,0,1,0.81,56,0,0,0,0,0,0,0,0,0,-1.4375,6.5,-14.9375,False,False,0,2
18.6074941,0,1,0.81,57,0,0,0,0,0,0,0,0,0,-1.4375,6.5625,-15.0625,False,False,0,2
18.7108448,0,1,0.0,58,0,0,0,0,1,0,0,0,0,-1.5,6.625,-15.0625,False,False,0,2
18.7142071,0,1,0.0,59,0,0,0,0,0,0,0,0,0,-1.5625,6.5,-15,False,False,0,2
18.8199721,0,1,0.0,60,0,0,0,0,0,0,0,0,0,-1.5625,6.4375,-15.0625,False,False,0,2
18.8232644,0,1,0.0,61,0,0,0,0,0,0,0,0,0,-1.5625,6.5625,-15.0625,False,False,0,2
18.8263187,0,1,0.0,62,0,0,0,0,0,0,0,0,0,-1.625,6.5625,-15,False,False,0,2
18.8791609,0,1,0.0,63,0,0,2,0,0,0,0,0,0,-1.75,6.5625,-15.0625,False,False,0,2
18.9866541,0,1,0.0,64,0,0,0,0,0,0,0,0,0,-1.6875,6.625,-15,False,False,0,2
18.9902851,0,1,0.0,65,0,0,0,0,0,0,0,0,0,-1.6875,6.6875,-15,False,False,0,2
19.0940366,0,1,0.0,66,0,0,0,0,0,0,0,0,0,-1.6875,6.625,-15.0625,False,False,0,2
19.0961386,0,1,0.0,67,0,0,0,0,0,0,0,0,0,-1.625,6.625,-15.125,False,False,0,2
19.2036631,0,1,0.0,68,0,0,0,0,0,0,0,0,0,-1.625,6.5625,-15,False,False,0,2
19.2069947,0,1,0.0,69,0,0,0,0,0,0,0,0,0,-1.75,6.625,-15,False,False,0,2
19.3126765,0,1,0.0,70,0,0,0,0,0,0,0,0,0,-1.6875,6.6875,-15.0625,False,False,0,2
19.3157325,0,1,0.0,71,0,0,0,0,0,0,0,0,0,-1.625,6.5625,-15.0625,False,False,0,2
19.364465,0,1,0.0,72,0,0,0,0,0,0,0,0,0,-1.625,6.5,-15,False,False,0,2
19.3672793,0,1,0.0,73,0,0,0,0,0,0,0,0,0,-1.625,6.5,-15.0625,False,False,0,2
19.4110779,0,1,0.0,74,0,0,0,0,0,0,0,0,0,-1.6875,6.5,-15.125,False,False,0,2
19.5149456,0,1,0.0,75,0,0,0,0,0,0,0,0,0,-1.6875,6.5,-15,False,False,0,2
19.6261427,0,1,0.0,76,0,0,0,0,0,0,0,0,0,-1.625,6.5,-15.0625,False,False,0,2
19.6297924,0,1,0.0,77,0,0,0,0,0,0,0,0,0,-1.625,6.5,-15.0625,False,False,0,2
19.6332611,0,1,0.0,78,0,0,0,0,0,0,0,0,0,-1.6875,6.5,-15.0625,False,False,0,2
19.6761204,0,1,0.0,79,0,0,0,0,0,0,0,0,0,-1.75,6.4375,-15,False,False,0,2
19.7211047,0,1,0.0,80,0,0,0,0,0,0,0,0,0,-1.8125,6.5,-15,False,False,0,2
19.7734897,0,1,0.0,81,0,0,0,0,0,0,0,0,0,-2.0625,6.5,-15.125,False,False,0,2
19.8682703,0,1,0.0,82,0,0,0,0,0,0,0,0,0,-2.0625,6.5625,-14.875,False,False,0,2
19.871786,0,1,0.0,83,0,0,0,0,0,0,0,0,0,-1.8125,6.5625,-15.0625,False,False,0,2
19.9707536,0,1,0.0,84,0,0,0,0,0,0,0,0,0,-1.5625,6.5625,-15.125,False,False,0,2
19.9740834,0,1,0.0,85,0,0,0,0,0,0,0,0,0,-1.6875,6.5625,-15.0625,False,False,0,2
20.0170128,0,1,0.0,86,0,0,0,0,0,0,0,0,0,-1.8125,6.625,-15,False,False,0,2
20.0852448,0,1,0.0,87,0,0,0,0,0,0,0,0,0,-1.6875,6.625,-15.0625,False,False,0,2
20.1246755,0,1,0.0,88,0,0,0,0,0,0,0,0,0,-1.625,6.625,-15,False,False,0,2
20.1716349,0,1,0.0,89,0,0,0,0,0,0,0,0,0,-1.5625,6.5625,-15.0625,False,False,0,2
20.2241723,0,1,0.0,90,0,0,0,0,0,0,0,0,0,-1.75,6.625,-15,False,False,0,2
20.331969,0,1,0.0,91,0,0,0,0,0,0,0,0,0,-1.9375,6.5625,-14.9375,False,False,0,2
20.3348869,0,1,0.0,92,0,0,0,0,0,0,0,0,0,-1.9375,6.5,-15,False,False,0,2
20.440673,0,1,0.0,93,0,0,0,0,0,0,0,0,0,-1.75,6.5625,-15.125,False,False,0,2
20.4436725,0,1,0.0,94,0,0,0,0,0,0,0,0,0,-1.625,6.5625,-15.0625,False,False,0,2
20.5479749,0,1,0.0,95,0,0,0,0,0,0,0,0,0,-1.6875,6.5625,-15,False,False,0,2
20.5511041,0,1,0.0,96,0,0,0,0,0,0,0,0,0,-1.6875,6.5,-15,False,False,0,2
20.6583143,0,1,0.0,97,0,0,0,0,0,0,0,0,0,-1.6875,6.5,-15,False,False,0,2
20.6623148,0,1,2.25,98,0,0,0,0,0,5,0,0,0,-1.6875,6.5625,-15,False,False,0,2
20.7665059,0,1,2.25,99,0,0,0,0,0,0,0,0,0,-1.75,6.5,-15,False,False,0,2
20.7695172,0,1,2.25,100,0,0,0,0,0,0,0,0,0,-1.75,6.5,-15,False,False,0,2
