t,book_no,page_right,page_eff,sequenceNumber,blinkSpeed,blinkStrength,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,roll,pitch,yaw,accX,accY,accZ,walking,noiseStatus,fitError,powerLeft
3.4430704999999993,1,54,False,191,0,0,0,0,0,0,0,0,0,1.4375,15.625,-4.125,False,True,1,2
3.4450903999999998,1,54,False,192,0,0,0,0,0,0,0,0,0,1.5625,15.5,-4,False,True,1,2
3.5487846999999997,1,54,False,193,0,0,0,0,0,0,0,0,0,1.5625,15.5625,-4.125,False,True,1,2
3.5512565999999994,1,54,False,194,60,40,0,0,0,0,0,0,0,1.5625,15.5625,-4,False,True,1,2
3.6447075,1,54,False,195,0,0,0,0,0,0,0,0,0,-0.1875,14.3125,-4.375,False,True,1,2
3.6470621999999997,1,54,False,196,0,0,0,0,0,0,0,0,0,1.5625,15.6875,-3.875,False,True,1,2
3.7489329,1,54,False,197,0,0,0,0,0,0,0,0,0,1.5,15.5625,-4.1875,False,True,1,2
3.7512507999999993,1,54,False,198,0,0,0,0,0,0,0,0,0,1.625,15.75,-4,False,True,1,2
3.8562439,1,54,False,199,0,0,0,0,0,0,0,0,0,1.375,15.25,-4.1875,False,True,1,2
3.8582674999999993,1,54,False,200,0,0,0,0,0,0,0,0,0,1.5625,15.5625,-4.0625,False,True,1,2
3.950746699999999,1,54,False,201,0,0,0,0,0,0,0,0,0,1.5625,15.4375,-4.125,False,True,1,2
3.9532914999999997,1,54,False,202,0,0,0,0,0,0,0,0,0,1.5,15.625,-4,False,True,1,2
4.054849099999999,1,54,False,203,0,0,0,0,0,0,0,0,0,1.5,15.5625,-4,False,True,1,2
4.057334099999999,1,54,False,204,0,0,0,0,0,0,0,0,0,1.5,15.625,-4.0625,False,True,1,2
4.1566973,1,54,False,205,0,0,0,0,0,0,0,0,0,3,17.4375,-0.125,False,True,1,2
4.1587912000000005,1,54,False,206,0,0,0,0,0,0,0,0,0,-2.125,14.5,-4,False,True,1,2
4.262429399999999,1,54,False,207,0,0,0,0,0,0,0,0,0,-1.875,14.9375,3.25,False,True,1,2
4.264745799999999,1,54,False,208,0,0,0,0,0,0,0,0,0,-3.75,19.25,4.5,False,True,1,2
4.3624901,1,54,False,209,0,0,0,0,0,0,0,0,0,0.6875,15.8125,8.25,False,True,1,2
4.3649888,1,54,False,210,0,0,0,0,0,0,0,0,0,-2,11.6875,6.5,False,True,1,2
4.4123034,1,54,False,211,0,0,0,0,0,0,0,0,0,10,29.4375,53.9375,True,True,1,2
4.4591433,1,54,False,212,0,0,0,0,0,0,0,0,0,7.25,44.5625,87.75,False,True,1,2
4.5050806,1,54,False,213,0,0,0,0,0,0,0,0,0,-0.0625,-21,4.9375,False,True,1,2
4.552775899999999,1,54,False,214,0,0,0,0,0,0,0,0,0,-5.875,-5.1875,14.125,False,True,1,2
4.5987184,1,54,False,215,0,0,0,0,0,0,0,0,0,2.125,0.0625,15.375,False,True,1,2
4.709596499999999,1,54,False,216,0,0,0,0,0,0,0,0,0,-0.25,2.8125,21.625,True,True,1,2
4.8197438,1,54,False,217,0,0,0,0,0,0,0,0,0,2.5,-13.0625,20.625,False,True,1,2
4.8217153999999995,1,54,False,218,0,0,0,0,0,0,0,0,0,0.75,1,18.3125,False,True,1,2
4.824193199999999,1,54,False,219,0,0,0,0,0,0,0,0,0,0.1875,1.625,19.625,True,True,1,2
4.9318815,1,54,False,220,0,0,0,0,0,0,0,0,0,-0.125,0.0625,17.25,False,True,1,2
4.9341870000000005,1,54,False,221,0,0,0,0,0,0,0,0,0,0.1875,0.0625,14.6875,False,True,1,2
4.9792493,1,54,False,222,0,0,0,0,0,0,0,0,0,0,0.625,15.875,False,True,1,2
4.9813190999999994,1,54,False,223,0,0,0,0,0,0,0,0,0,-0.375,0,16.6875,False,True,1,2
5.048908999999999,1,54,False,224,0,0,0,0,0,0,0,0,0,-0.0625,0.25,16,False,True,1,2
5.160532899999999,1,54,False,225,0,0,0,0,0,0,0,0,0,-4.75,-0.3125,25.8125,False,True,1,2
5.1626024,1,54,False,226,0,0,0,0,0,0,0,0,0,-0.375,-8.5,32.4375,False,True,1,2
5.210038,1,54,False,227,0,0,0,0,0,0,0,0,0,-3.3125,-2.5,16.375,False,True,1,2
5.2582005,1,54,False,228,0,0,0,0,0,0,0,0,0,-4,5.3125,13.3125,False,True,1,2
5.367788399999999,1,54,False,229,0,0,0,0,0,0,0,0,0,6.1875,5.6875,19.3125,False,True,1,2
5.3701289999999995,1,54,False,230,0,0,0,0,0,0,0,0,0,2.4375,-7.625,3.6875,False,True,1,2
5.4173216,1,54,False,231,0,0,0,0,0,0,0,0,0,-3.4375,-0.6875,17.875,True,True,1,2
5.526975599999999,1,54,False,232,0,0,0,0,0,0,0,0,0,-3.3125,6.1875,22.8125,False,True,1,2
5.529412099999999,1,54,False,233,0,0,0,0,0,0,0,0,0,1.375,1.25,17.5625,False,True,1,2
5.5853475999999995,1,54,False,234,0,0,0,0,0,0,0,0,0,5.3125,-3,12.4375,True,True,1,2
5.702150199999999,1,54,False,235,0,0,0,0,0,0,0,0,0,-1.875,3.125,18.3125,False,True,1,2
5.704544299999999,1,54,False,236,0,0,0,0,0,0,0,0,0,1.875,3.9375,18.6875,False,True,1,2
5.7070213999999995,1,54,False,237,0,0,0,0,0,0,0,0,0,-3.5,2.25,15.9375,False,True,1,2
5.7966071999999995,1,54,False,238,0,0,0,0,0,0,0,0,0,0.4375,7.3125,8.8125,False,True,1,2
5.8972606,1,54,False,239,0,0,0,0,0,0,0,0,0,-1.8125,8.3125,5.5,False,True,1,2
5.8996547,1,54,False,240,0,0,0,0,0,0,0,0,0,-3.8125,12.5625,8.375,False,True,1,2
5.9019722,1,54,False,241,0,0,0,0,0,0,0,0,0,-1.625,12.8125,7.875,False,True,1,2
5.955599,1,54,False,242,0,0,0,0,0,0,0,0,0,-0.125,17.6875,3.0625,False,True,1,2
6.057561299999999,1,54,False,243,0,0,0,0,0,0,0,0,0,-1.8125,23.4375,14.0625,False,True,1,2
6.060045,1,54,False,244,0,0,0,0,0,0,0,0,0,-0.0625,15.125,2.5,False,True,1,2
6.105223099999999,1,54,False,245,0,0,0,0,0,0,0,0,0,9.8125,7.375,7.5625,False,True,1,2
6.1522294,1,54,False,246,0,0,0,0,0,0,0,0,0,-1.0625,14.625,-2,False,True,1,2
6.2010157999999995,1,54,False,247,0,0,0,0,0,0,0,0,0,5.625,16.9375,4.1875,False,True,1,2
6.317385299999999,1,54,False,248,0,0,0,0,0,0,0,0,0,5.1875,16.5625,1.875,False,True,1,2
6.3196191,1,54,False,249,0,0,0,0,0,0,0,0,0,4.6875,17.0625,4.5,False,True,1,2
6.406180199999999,1,54,False,250,0,0,0,0,0,0,0,0,0,2.1875,17.125,0.8125,False,True,1,2
6.408541199999999,1,54,False,251,0,0,0,0,0,0,0,0,0,1.875,17.9375,3.25,False,True,1,2
6.4507392,1,54,False,252,0,0,0,0,0,0,0,0,0,3.125,18.125,-2.5,True,True,1,2
6.4974373000000005,1,54,False,253,0,0,0,0,0,0,0,0,0,4.5,20.625,-1.8125,False,True,1,2
6.5488325000000005,1,54,False,254,0,0,0,0,0,0,0,0,0,4.75,19.75,-1.375,False,True,1,2
6.660411799999999,1,54,False,255,0,0,0,0,0,0,0,0,0,1.9375,17.0625,-4.6875,False,True,1,2
6.6629899,1,54,False,0,0,0,0,0,0,0,0,0,0,1.9375,14.75,-6.625,False,True,1,2
6.7701994999999995,1,54,False,1,0,0,0,0,0,0,0,0,0,0.6875,10.875,-3.75,False,True,1,2
6.7723659,1,54,False,2,0,0,0,0,0,0,0,0,0,1.5,12.1875,-10.25,False,True,1,2
6.8234,1,54,False,3,0,0,0,0,0,0,0,0,0,-0.9375,10.0625,-6.0625,False,True,1,2
6.9266985,1,54,False,4,0,0,0,0,0,0,0,0,0,1.75,10.375,-2,False,True,1,2
6.9288268,1,54,False,5,0,0,0,0,0,0,0,0,0,4.0625,17.25,-4.125,False,True,1,2
6.9306866000000005,1,54,False,6,0,0,0,0,0,0,0,0,0,2.1875,19,-0.75,False,True,1,2
7.002727299999999,1,54,False,7,0,0,0,0,0,0,0,0,0,1.9375,14.375,-1.25,False,True,1,2
7.051225999999999,1,54,False,8,0,0,3,0,0,0,0,0,0,0.6875,16.3125,-1,False,True,1,2
7.0985044,1,54,False,9,0,0,0,0,0,0,0,0,0,1,16.75,-3.1875,False,True,1,2
7.152385,1,54,False,10,0,0,0,0,0,0,0,0,0,2.4375,15.5,-2.0625,False,True,1,2
7.229641699999999,1,54,False,11,0,0,0,0,0,0,0,0,0,0.4375,16.4375,-5.375,True,True,1,2
7.2326296,1,54,False,12,0,0,0,0,0,0,0,0,0,-0.6875,15.625,-3.8125,False,True,1,2
7.340498899999999,1,54,False,13,0,0,0,2,0,7,0,0,0,-2.25,16.4375,-4.25,False,True,1,2
7.343022,1,54,False,14,0,0,0,0,0,0,0,0,0,-1,16.875,-2.8125,False,True,1,2
7.4338986,1,54,False,15,0,0,0,0,0,0,0,0,0,-1.25,17.6875,-1.5,False,True,1,2
7.544392599999999,1,54,False,16,0,0,0,0,0,0,0,0,0,-1.9375,17.5625,-4.25,False,True,1,2
7.5469479,1,54,False,17,0,0,0,0,0,0,0,0,0,-1.5625,16.625,-6.375,False,True,1,2
7.550010099999999,1,54,False,18,0,0,0,0,0,3,0,0,0,-1.3125,15.5625,-3.5625,False,True,0,2
7.6411314,1,54,False,19,0,0,0,0,0,0,0,0,0,-1.6875,14.75,-8.5,False,True,0,2
7.643268,1,54,False,20,0,0,0,0,0,0,0,0,0,-1.6875,15.8125,-6.375,False,True,0,2
7.6921588000000005,1,54,False,21,0,0,0,0,0,0,0,0,0,-0.6875,18.625,-4.1875,False,True,0,2
7.751606399999999,1,54,False,22,0,0,0,0,0,0,0,0,0,-0.0625,15,-2.5625,False,True,0,2
7.8006404,1,54,False,23,0,0,0,0,0,0,0,0,0,0.125,14.9375,-6.625,False,True,0,2
7.845083699999999,1,54,False,24,0,0,0,0,0,0,0,0,0,-0.3125,13.875,-7.6875,False,True,0,2
7.903536999999999,1,54,False,25,0,0,0,0,0,0,0,0,0,-0.3125,13.125,-9,False,True,0,2
8.010814199999999,1,54,False,26,0,0,0,0,0,0,0,0,0,-0.375,14.3125,-6.75,False,True,0,2
8.013173299999998,1,54,False,27,0,0,0,0,0,0,0,0,0,-0.625,13.6875,-6.875,False,True,0,2
8.117911199999998,1,54,False,28,0,0,0,0,0,3,0,0,0,-0.5625,12.75,-8.125,False,True,0,2
8.120595599999998,1,54,False,29,0,0,0,0,0,0,0,0,0,-0.75,12.6875,-9.0625,False,True,0,2
8.2275226,1,54,False,30,0,0,0,0,0,0,0,0,0,-0.5,12.6875,-10.5,False,True,0,2
8.2298343,1,54,False,31,0,0,0,0,0,0,0,0,0,-0.8125,12.3125,-12.1875,False,True,0,2
8.339777299999998,1,54,False,32,0,0,0,0,0,0,0,0,0,-0.1875,12.75,-9.75,False,True,0,2
8.3422239,1,54,False,33,0,0,0,0,0,0,0,0,0,-0.25,10.1875,-10.5625,False,True,0,2
8.468278900000001,1,54,False,34,0,0,0,0,0,0,0,0,0,-0.75,13.8125,-10.375,False,True,0,2
8.470713499999999,1,54,False,35,0,0,0,0,0,0,0,0,0,0.5,12.5,-11.75,False,True,0,2
8.4729229,1,54,False,36,0,0,0,0,0,0,0,0,0,-0.8125,13.625,-9.75,False,True,0,2
8.567295300000001,1,54,False,37,0,0,0,0,0,0,0,0,0,-0.75,14.875,-11.625,False,True,0,2
8.569829200000001,1,54,False,38,0,0,0,0,0,0,0,0,0,-0.9375,10.25,-14.6875,False,False,0,2
8.613164300000001,1,54,False,39,0,0,0,0,0,0,0,0,0,-0.375,9.6875,-10.4375,False,False,0,2
8.672031,1,54,False,40,0,0,0,0,0,0,0,0,0,-0.3125,12.0625,-11.4375,False,False,0,2
8.772523799999998,1,54,False,41,0,0,0,0,0,0,0,0,0,0.9375,10.6875,-14,False,False,0,2
8.774811499999998,1,54,False,42,0,0,0,0,0,0,0,0,0,-0.375,9.9375,-15.0625,False,False,0,2
8.817861099999998,1,54,False,43,0,0,0,0,0,2,0,0,0,-0.25,7.875,-12.375,False,False,0,2
8.9269469,1,54,False,44,0,0,0,0,0,0,0,0,0,-1.1875,8.875,-14.5625,False,False,0,2
8.9292172,1,54,False,45,0,0,0,0,0,0,0,0,0,-0.8125,8,-13,False,False,0,2
9.037576999999999,1,54,False,46,0,0,0,0,0,0,0,0,0,0,6.875,-12.9375,False,False,0,2
9.0398341,1,54,False,47,0,0,0,0,0,0,0,0,0,-0.125,8.0625,-14.6875,False,False,0,2
9.0418484,1,54,False,48,0,0,0,0,2,0,0,0,0,-2.375,6.1875,-17.3125,False,True,0,2
9.1457984,1,54,False,49,0,0,0,0,0,0,0,0,0,-2.5625,6.125,-10.6875,False,True,0,2
9.148176499999998,1,54,False,50,0,0,0,0,0,0,0,0,0,1.4375,7.1875,-16.3125,False,True,0,2
9.191335299999999,1,54,False,51,0,0,0,0,0,0,0,0,0,0,7.375,-14.875,False,True,0,2
9.251211000000001,1,54,False,52,0,0,0,0,0,0,0,0,0,-0.3125,6.8125,-14.0625,False,True,0,2
9.319242500000001,1,54,False,53,0,0,0,0,0,0,0,0,0,0.5625,7.0625,-15.25,False,True,0,2
9.423406100000001,1,54,False,54,0,0,0,0,0,0,0,0,0,0.1875,7.8125,-14.875,False,True,0,2
9.425971399999998,1,54,False,55,0,0,0,0,0,0,0,0,0,0.375,6.875,-14.75,False,True,0,2
9.4724428,1,54,False,56,0,0,0,0,0,0,0,0,0,0.3125,6.875,-15.125,False,True,0,2
9.582405900000001,1,54,False,57,0,0,0,0,0,0,0,0,0,0.125,6.8125,-15,False,True,0,2
9.5846886,1,54,False,58,0,0,0,0,0,0,0,0,0,-0.75,5.9375,-15.1875,False,True,0,2
9.699358799999999,1,54,False,59,0,0,0,0,0,0,0,0,0,-0.375,5.9375,-15.0625,False,True,0,2
9.701459799999999,1,54,False,60,0,0,0,0,0,0,0,0,0,-0.125,6,-15.25,False,True,0,2
9.792266300000001,1,54,False,61,0,0,0,0,0,0,0,0,0,-0.5,5.75,-15.25,False,True,0,2
9.795451700000001,1,54,False,62,0,0,0,0,0,0,0,0,0,-0.875,5.5,-14.9375,False,True,0,2
9.797902699999998,1,54,False,63,0,0,0,0,0,0,0,0,0,0.375,6.9375,-16,False,True,0,2
9.8915143,1,54,False,64,0,0,0,0,0,0,0,0,0,-0.8125,5.9375,-15.5625,False,True,0,2
9.893515699999998,1,54,False,65,0,0,0,0,0,0,0,0,0,-0.8125,5.8125,-15.25,False,True,0,2
9.942616000000001,1,54,False,66,0,0,0,0,0,0,0,0,0,-0.8125,5.75,-15.375,False,True,0,2
10.050738299999999,1,54,False,67,0,0,0,0,0,0,0,0,0,-0.75,5.6875,-15.3125,False,True,0,2
10.053071,1,54,False,68,0,0,0,0,0,0,0,0,0,-0.75,5.625,-15.375,False,True,0,2
10.161944899999998,1,54,False,69,0,0,0,0,0,0,0,0,0,-0.9375,5.75,-15.5,False,True,0,2
10.1644385,1,54,False,70,0,0,0,0,0,0,0,0,0,-1,5.75,-15.5,False,True,0,2
10.271662199999998,1,54,False,71,0,0,0,0,0,0,0,0,0,-0.9375,5.8125,-15.375,False,True,0,2
10.2740535,1,54,False,72,0,0,0,0,0,0,0,0,0,-0.875,5.75,-15.5,False,True,0,2
10.321594999999999,1,54,False,73,0,0,0,0,0,0,0,0,0,-0.875,5.75,-15.5625,False,True,0,2
10.369196800000001,1,54,False,74,0,0,0,0,0,0,0,0,0,-0.9375,5.5625,-15.5625,False,True,0,2
10.4761722,1,54,False,75,0,0,0,0,0,0,0,0,0,-0.9375,5.375,-15.4375,False,True,0,2
10.4786827,1,54,False,76,0,0,0,0,0,0,0,0,0,-0.8125,5.375,-15.375,False,True,0,2
10.524655599999999,1,54,False,77,0,0,0,0,0,0,0,0,0,-1.25,4.875,-14.4375,False,True,0,2
10.527175100000001,1,54,False,78,0,0,0,0,0,0,0,0,0,-1.625,6.75,-16.5625,False,True,0,2
10.6267976,1,54,False,79,0,0,0,0,0,0,0,0,0,0.0625,5.3125,-14.8125,False,True,0,2
10.688211800000001,1,54,False,80,0,0,0,0,0,0,0,0,0,-0.5625,5.75,-15.375,False,True,0,2
10.690480399999998,1,54,False,81,0,0,0,0,0,0,0,0,0,-0.875,5.9375,-15.5625,False,True,0,2
10.788887200000001,1,54,False,82,0,0,0,0,0,0,0,0,0,-1.0625,5.9375,-15.5625,False,True,0,2
10.898840199999999,1,54,False,83,0,0,0,0,0,0,0,0,0,-1.125,5.8125,-15.4375,False,True,0,2
10.9010025,1,54,False,84,0,0,0,0,0,0,0,0,0,-1.25,5.6875,-15.375,False,True,0,2
11.016011800000001,1,54,False,85,0,0,0,0,0,0,0,0,0,-1.125,5.625,-15.25,False,True,0,2
11.0183392,1,54,False,86,0,0,0,0,0,0,0,0,0,-0.625,4.625,-13.4375,False,True,0,2
11.0207302,1,54,False,87,0,0,0,0,0,0,0,0,0,-0.875,5.0625,-15.0625,False,True,0,2
11.1196087,1,54,False,88,0,0,0,0,0,0,0,0,0,-1.5625,5.75,-16.125,False,True,0,2
11.121811699999999,1,54,False,89,0,0,0,0,0,0,0,0,0,-0.75,5.5,-15.625,False,True,0,2
11.2354104,1,54,False,90,0,0,0,0,0,0,0,0,0,-0.1875,1.3125,-10.875,False,True,0,2
11.2376151,1,54,False,91,0,0,0,0,0,0,0,0,0,-0.9375,5.375,-15,False,True,0,2
11.3289406,1,54,False,92,0,0,0,0,0,0,0,0,0,-1.9375,6.25,-15.0625,False,True,0,2
11.3313886,1,54,False,93,0,0,0,0,0,0,0,0,0,-1,6.25,-15.625,False,True,0,2
11.428944600000001,1,54,False,94,0,0,0,0,0,0,0,0,0,-1.0625,5.25,-15.6875,False,True,0,2
11.431463699999998,1,54,False,95,0,0,0,0,0,0,0,0,0,-0.25,5.375,-15.1875,False,True,0,2
11.477153000000001,1,54,False,96,0,0,0,0,0,0,0,0,0,-0.4375,4.75,-15.125,False,True,0,2
11.587501,1,54,False,97,0,0,0,0,0,0,0,0,0,-0.5,4.875,-15.5,False,True,0,2
11.589948199999998,1,54,False,98,0,0,0,0,0,0,0,0,0,-0.625,5.25,-15.375,False,True,0,2
11.5925303,1,54,False,99,0,0,0,0,0,0,0,0,0,-1,5.25,-14.9375,False,True,0,2
11.7000092,1,54,False,100,0,0,0,0,0,0,0,0,0,-1.0625,4.8125,-15.4375,False,True,0,2
11.702417699999998,1,54,False,101,0,0,0,0,0,0,0,0,0,-1.5,5.5625,-15.625,False,True,0,2
11.809976200000001,1,54,False,102,0,0,0,0,0,0,0,0,0,-1.625,6.625,-15.5,False,True,0,2
11.812438499999999,1,54,False,103,0,0,0,0,0,0,0,0,0,-1,5.875,-15.6875,False,True,0,2
11.858655200000001,1,54,False,104,0,0,0,0,0,0,0,0,0,-0.6875,5.625,-15.625,False,True,0,2
11.9063591,1,54,False,105,0,0,0,0,0,0,0,0,0,-0.5625,5.4375,-15.375,False,True,0,2
12.0147899,1,54,False,106,0,0,0,0,0,0,0,0,0,-0.5,5.1875,-15.6875,False,True,0,2
12.017221800000002,1,54,False,107,0,0,0,0,0,0,0,0,0,-0.6875,5.125,-15.375,False,True,0,2
12.0632488,1,54,False,108,0,0,0,0,0,0,0,0,0,-0.8125,5.25,-15.4375,False,True,0,2
12.1283459,1,54,False,109,0,0,0,0,0,0,0,0,0,-1,5.5,-15.5,False,True,0,2
12.2210462,1,54,False,110,0,0,0,0,0,0,0,0,0,-1,5.4375,-15.75,False,True,0,2
12.223470599999999,1,54,False,111,0,0,0,0,0,0,0,0,0,-0.9375,5.375,-15.625,False,True,0,2
12.268589300000002,1,54,False,112,0,0,0,0,0,0,0,0,0,-0.875,5.3125,-15.4375,False,True,0,2
12.338454800000001,1,54,False,113,0,0,0,0,0,0,0,0,0,-0.9375,5.3125,-15.5625,False,True,0,2
12.340647,1,54,False,114,0,0,0,0,0,0,0,0,0,-0.9375,5.25,-15.5,False,True,0,2
12.4580579,1,54,False,115,0,0,0,0,0,0,0,0,0,-1,5.125,-15.4375,False,True,0,2
12.460480400000002,1,54,False,116,0,0,0,0,0,0,0,0,0,-1.0625,4.9375,-15.4375,False,True,0,2
12.5552129,1,54,False,117,0,0,0,0,0,0,0,0,0,-1.125,5.0625,-15.375,False,True,0,2
12.557707700000002,1,54,False,118,0,0,0,0,0,0,0,0,0,-1.0625,5.125,-15.5,False,True,0,2
12.656311800000001,1,54,False,119,0,0,0,0,0,0,0,0,0,-1.0625,5.1875,-15.75,False,True,0,2
12.6586919,1,54,False,120,0,0,0,0,0,0,0,0,0,-0.9375,5.0625,-15.75,False,True,0,2
12.703788500000002,1,54,False,121,0,0,0,0,0,0,0,0,0,-0.9375,4.8125,-15.8125,False,True,0,2
12.7495382,1,54,False,122,0,0,0,0,0,0,0,0,0,-1.0625,4.875,-15.5625,False,True,0,2
12.7977673,1,54,False,123,0,0,0,0,0,0,0,0,0,-1.0625,4.875,-15.75,False,False,0,2
12.8509493,1,54,False,124,0,0,0,0,0,0,0,0,0,-0.9375,4.9375,-15.5,False,False,0,2
12.959392000000001,1,54,False,125,0,0,0,0,0,0,0,0,0,-0.6875,5.125,-15.375,False,False,0,2
12.9619888,1,54,False,126,0,0,0,0,0,0,0,0,0,-0.5,5.375,-15.5625,False,False,0,2
13.0737308,1,54,False,127,0,0,0,0,0,0,0,0,0,-0.375,5.5,-15.75,False,False,0,2
13.076063699999999,1,54,False,128,0,0,0,4,0,2,0,0,0,-0.4375,5.375,-15.6875,False,False,0,2
13.171176800000001,1,54,False,129,0,0,0,0,0,0,0,0,0,-0.4375,5.3125,-15.8125,False,False,0,2
13.173557200000001,1,54,False,130,0,0,0,0,0,0,0,0,0,-0.5625,5.1875,-15.625,False,False,0,2
13.232390500000001,1,54,False,131,0,0,0,0,0,0,0,0,0,-0.5625,4.9375,-15.5625,False,False,0,2
13.331498,1,54,False,132,0,0,0,0,0,0,0,0,0,-0.4375,4.875,-15.5,False,False,0,2
13.333687300000001,1,54,False,133,0,0,0,0,0,0,0,0,0,-0.5,4.875,-15.5625,False,False,0,2
