t,book_no,page_right,dispersion,sequenceNumber,blinkSpeed,blinkStrength,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,roll,pitch,yaw,accX,accY,accZ,walking,noiseStatus,fitError,powerLeft
3.422655,0,1,0.0,67,0,0,0,0,5,0,0,0,0,-2.375,6.4375,-15,False,False,0,2
3.5244586,0,1,0.0,68,0,0,0,0,0,0,0,0,0,-2.375,6.5,-14.875,False,False,0,2
3.5681943,0,1,0.0,69,0,0,0,0,0,0,0,0,0,-2.4375,6.4375,-14.9375,False,False,0,2
3.6158355,0,1,0.0,70,0,0,0,0,0,0,0,0,0,-2.5,6.5,-14.9375,False,False,0,2
3.6641303,0,1,0.0,71,0,0,0,0,0,0,0,0,0,-2.5,6.4375,-14.9375,False,False,0,2
3.7119245,0,1,0.0,72,0,0,0,7,0,0,0,0,0,-2.5625,6.5625,-14.9375,False,False,0,2
3.7584261,0,1,0.0,73,0,0,0,0,0,0,0,0,0,-2.625,6.5625,-14.9375,False,False,0,2
3.8078976,0,1,0.0,74,0,0,0,0,0,0,0,0,0,-2.5625,6.625,-15,False,False,0,2
3.8541722,0,1,0.0,75,0,0,0,0,0,0,0,0,0,-2.4375,6.4375,-15,False,False,0,2
3.9134176,0,1,0.0,76,0,0,0,0,0,0,0,0,0,-2.75,6.5,-14.875,False,False,0,2
4.009461,0,1,0.0,77,0,0,0,0,0,0,0,0,0,-2.9375,6.625,-15.0625,False,False,0,2
4.0113212,0,1,0.0,78,0,0,0,0,0,0,0,0,0,-2.6875,6.5,-14.9375,False,False,0,2
