t,book_no,page_right,page_eff,sequenceNumber,blinkSpeed,blinkStrength,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,roll,pitch,yaw,accX,accY,accZ,walking,noiseStatus,fitError,powerLeft
4.979354900000001,1,55,False,134,0,0,0,0,0,0,0,0,0,-1.8125,17,-4.6875,False,True,0,3
5.112631799999999,1,55,False,135,0,0,0,0,0,0,0,0,0,-1.8125,16.0625,-3.9375,False,True,0,3
5.115382799999999,1,55,False,136,0,0,0,0,0,0,0,0,0,-1.9375,16.25,-5.75,False,True,0,3
5.118221500000001,1,55,False,137,0,0,0,0,0,0,0,0,0,-1.6875,15.5,-5.75,False,True,0,3
5.282200700000001,1,55,False,138,0,0,0,0,0,0,0,0,0,-1.375,14.4375,-4.125,False,True,0,3
5.284320899999999,1,55,False,139,0,0,0,0,0,0,0,0,0,-2.125,14.375,-4.6875,False,True,0,3
5.2867701,1,55,False,140,0,0,0,0,0,0,0,0,0,-1.625,13.3125,-7.8125,False,True,0,3
5.3805426999999995,1,55,False,141,0,0,0,0,0,0,0,0,0,2.9375,19.375,-2.6875,False,True,0,3
5.3830259,1,55,False,142,0,0,0,0,0,0,0,0,0,-3.0625,11.4375,-5.375,False,True,0,3
5.5470006000000005,1,55,False,143,0,0,0,0,0,0,0,0,0,-2.5,14.6875,-8.75,False,True,0,3
5.549474399999999,1,55,False,144,0,0,0,0,0,0,0,0,0,-3,12.3125,-6.1875,False,True,0,3
5.5520941,1,55,False,145,0,0,0,0,0,0,0,0,0,-0.75,16.5625,-12.3125,False,True,0,3
5.5546664,1,55,False,146,0,0,0,0,0,0,0,0,0,-2.25,13.3125,-6.875,True,True,0,3
5.599197499999999,1,55,False,147,0,0,0,0,0,0,0,0,0,-0.6875,14.1875,-8.75,False,True,0,3
5.771205,1,55,False,148,0,0,0,0,0,0,0,0,0,-2.5625,14.0625,-8.6875,False,True,0,3
5.7735047,1,55,False,149,0,0,0,0,0,0,0,0,0,-1.3125,12.1875,-8.4375,False,True,0,3
5.7761852000000005,1,55,False,150,0,0,0,0,7,0,0,0,0,-1.625,11.6875,-10.875,False,False,0,3
5.9367033,1,55,False,151,0,0,0,0,0,0,0,0,0,-1.6875,13.125,-12.1875,False,False,0,3
5.9387077999999995,1,55,False,152,0,0,0,0,0,0,0,0,0,-2.3125,11.875,-12.8125,False,False,0,3
5.9412663000000006,1,55,False,153,0,0,0,0,0,0,0,0,0,-1.8125,10.8125,-13.3125,False,False,0,3
6.1048496,1,55,False,154,0,0,0,0,0,0,0,0,0,-3.375,10.8125,-10.8125,False,False,0,3
6.107171599999999,1,55,False,155,210,132,0,0,0,7,0,0,0,-2.5,11.375,-11.75,False,True,0,3
6.1091943,1,55,False,156,0,0,0,0,0,0,0,0,0,-1.8125,5.9375,-16.375,False,True,0,3
6.1115561,1,55,False,157,0,0,0,0,0,0,0,0,0,-3,13,-12.1875,False,True,0,3
6.154711299999999,1,55,False,158,0,0,0,0,0,0,0,0,0,-2.25,9.875,-12.1875,False,True,0,3
6.287480499999999,1,55,False,159,0,0,0,0,0,0,0,0,0,-1.6875,10.9375,-12.9375,False,True,0,3
6.2900639,1,55,False,160,0,0,0,0,0,0,0,0,0,-1.1875,10.75,-12.375,False,True,0,3
6.292530299999999,1,55,False,161,0,0,0,0,0,0,0,0,0,-2.3125,11.4375,-12.875,False,True,0,3
6.450122799999999,1,55,False,162,0,0,0,0,0,0,0,0,0,-1.4375,10.9375,-13.125,False,True,0,3
6.452496099999999,1,55,False,163,0,0,0,0,0,0,0,0,0,-1.5,10,-13.1875,False,True,0,3
6.4550289,1,55,False,164,0,0,0,0,0,0,0,0,0,-0.125,11.5625,-13.875,False,True,0,3
6.6210567000000005,1,55,False,165,0,0,0,0,0,0,0,0,0,-1.6875,10.4375,-13.9375,False,True,0,3
6.623427899999999,1,55,False,166,0,0,0,0,0,0,0,0,0,-1.6875,9.9375,-13.9375,False,True,0,3
6.6255621,1,55,False,167,0,0,0,0,0,0,0,0,0,-1.625,9.3125,-14.5625,False,True,0,3
6.7934772,1,55,False,168,0,0,0,0,0,0,0,0,0,-1.3125,8.1875,-13.4375,False,True,0,3
6.7959034,1,55,False,169,0,0,0,0,0,0,0,0,0,-0.6875,6.625,-14.0625,False,True,0,3
6.797859599999999,1,55,False,170,0,0,0,0,0,0,0,0,0,-0.9375,5.875,-13.5,False,True,0,3
7.077783499999999,1,55,False,171,0,0,0,0,0,0,0,0,0,-1.125,4.9375,-13.6875,False,True,0,3
7.0801813,1,55,False,172,0,0,0,0,0,0,0,0,0,-0.75,5.1875,-14.125,False,True,0,3
7.0821532000000005,1,55,False,173,0,0,0,0,0,0,0,0,0,-1.25,4.9375,-15.375,False,True,0,3
7.0843375,1,55,False,174,0,0,0,0,0,0,0,0,0,-1,5.5625,-15.3125,False,True,0,3
7.0866384,1,55,False,175,0,0,0,0,0,0,0,0,0,-1.3125,6.0625,-15.8125,False,True,0,3
7.0892873000000005,1,55,False,176,0,0,0,0,0,0,0,0,0,-1.6875,5.6875,-15.0625,False,True,0,3
7.098501300000001,1,55,False,177,0,0,0,0,0,0,0,0,0,-1,4.25,-13.875,False,True,0,3
7.187082199999999,1,55,False,178,0,0,0,0,0,0,0,0,0,-0.4375,4.75,-15.0625,False,True,0,3
7.189474499999999,1,55,False,179,0,0,0,0,0,0,0,0,0,-1,8,-15.5,False,True,0,3
7.254506899999999,1,55,False,180,0,0,0,0,0,0,0,0,0,0.9375,5.375,-16.125,False,True,0,3
7.3621262000000005,1,55,False,181,0,0,0,0,0,0,0,0,0,-0.5625,6,-15.8125,False,True,0,3
7.3641141999999995,1,55,False,182,0,0,0,0,0,0,0,0,0,-1.125,5.75,-14.9375,True,True,0,3
7.4741733,1,55,False,183,0,0,0,0,0,0,0,0,0,-0.625,6.625,-15.3125,False,True,0,3
7.4766592,1,55,False,184,0,0,0,0,0,0,0,0,0,-0.3125,6.8125,-15.0625,False,True,0,3
7.588190899999999,1,55,False,185,0,0,0,0,0,0,0,0,0,-0.3125,6.625,-15,False,True,0,3
7.5905203,1,55,False,186,0,0,0,0,0,0,0,0,0,-0.25,6.75,-14.75,False,True,0,3
7.634377199999999,1,55,False,187,0,0,0,0,0,0,0,0,0,-0.375,6.8125,-14.8125,False,True,0,3
7.6369395,1,55,False,188,0,0,0,0,0,0,0,0,0,-0.4375,7.125,-14.4375,False,True,0,3
7.747164099999999,1,55,False,189,0,0,0,0,0,0,0,0,0,-4.3125,10.125,-24.6875,False,True,0,3
7.749222399999999,1,55,False,190,0,0,0,0,0,0,0,0,0,-0.1875,8.4375,-13.125,False,True,0,3
7.8573451,1,55,False,191,0,0,0,0,0,0,0,0,0,-1,7.6875,-14.625,False,True,0,3
7.859644100000001,1,55,False,192,0,0,0,0,0,0,0,0,0,-0.6875,6.5625,-15.3125,False,True,0,3
7.966061399999999,1,55,False,193,0,0,0,0,0,0,0,0,0,-0.375,7.0625,-15.25,False,True,0,3
7.968469600000001,1,55,False,194,0,0,0,0,0,0,0,0,0,-0.3125,6.6875,-15.25,False,True,0,3
8.0762883,1,55,False,195,0,0,0,0,0,0,0,0,0,-1.375,5.875,-15.25,False,True,0,3
8.078529399999999,1,55,False,196,0,0,0,0,0,0,0,0,0,-0.1875,5.875,-15.0625,False,True,0,3
8.0808672,1,55,False,197,0,0,0,0,0,0,0,0,0,-0.6875,5.5,-15.0625,False,True,0,3
8.1910064,1,55,False,198,0,0,0,0,0,0,0,0,0,-1,5.125,-15.125,False,True,0,3
8.3007932,1,55,False,199,0,0,0,0,0,0,0,0,0,-1.625,6.6875,-17.1875,False,True,0,3
8.3028035,1,55,False,200,0,0,0,0,0,0,0,0,0,-0.8125,5.625,-15.4375,False,True,0,3
8.4257392,1,55,False,201,0,0,0,0,0,0,0,0,0,-0.375,5.625,-15.5625,False,True,0,3
8.4281321,1,55,False,202,0,0,0,0,0,0,0,0,0,-0.375,5.4375,-15.8125,False,True,0,3
8.430122299999999,1,55,False,203,0,0,0,0,0,0,0,0,0,-0.4375,5.3125,-15.5,False,True,0,3
8.517127799999999,1,55,False,204,0,0,0,0,0,0,0,0,0,-0.5625,5.125,-15.75,False,True,0,3
8.5197069,1,55,False,205,0,0,0,0,0,0,0,0,0,-0.6875,5,-15.6875,False,True,0,3
8.5678638,1,55,False,206,0,0,0,0,0,0,0,0,0,-0.75,4.8125,-15.625,False,True,0,3
8.6807368,1,55,False,207,0,0,0,0,0,0,0,0,0,-0.8125,4.875,-15.5,False,True,0,3
8.6830166,1,55,False,208,0,0,0,0,0,0,0,0,0,-0.875,4.875,-15.6875,False,True,0,3
8.6852626,1,55,False,209,0,0,0,0,0,0,0,0,0,-0.9375,4.8125,-15.6875,False,True,0,3
8.7903816,1,55,False,210,0,0,0,0,0,0,0,0,0,-1,4.75,-15.5,False,True,0,3
8.792816499999999,1,55,False,211,0,0,0,0,0,0,0,0,0,-0.9375,4.625,-15.4375,False,True,0,3
8.901167899999999,1,55,False,212,0,0,0,0,0,0,0,0,0,-0.9375,4.6875,-15.5,False,True,0,3
9.0109593,1,55,False,213,0,0,0,0,0,0,0,0,0,-0.875,4.9375,-15.125,False,True,0,3
9.0136675,1,55,False,214,0,0,0,0,0,0,0,0,0,-1.0625,5.0625,-15.5,False,True,0,3
9.0161996,1,55,False,215,0,0,0,0,0,0,0,0,0,-1.3125,5.125,-15.25,False,True,0,3
9.130519399999999,1,55,False,216,0,0,0,0,0,0,0,0,0,-1.4375,5.4375,-14.875,False,True,0,3
9.133003,1,55,False,217,0,0,0,0,0,0,0,0,0,-1.75,5.5625,-14.875,False,True,0,3
9.1355909,1,55,False,218,0,0,0,0,0,0,0,0,0,-1.9375,6.3125,-15.4375,False,True,0,3
9.2025793,1,55,False,219,0,0,0,0,0,0,0,0,0,-1.9375,6.625,-15.125,False,True,0,3
9.3174583,1,55,False,220,0,0,0,0,0,0,0,0,0,-2.0625,7.1875,-15.375,False,True,0,3
9.3199585,1,55,False,221,0,0,0,0,0,0,0,0,0,-2.125,7.5625,-14.9375,False,True,0,3
9.4266833,1,55,False,222,0,0,0,0,0,0,0,0,0,-2.5,7.9375,-14.5625,False,True,0,3
9.4288457,1,55,False,223,0,0,0,0,0,0,0,0,0,-2.0625,7.75,-14.75,False,True,0,3
9.431405999999999,1,55,False,224,0,0,0,0,0,0,0,0,0,-2.125,7.6875,-15.3125,False,True,0,3
9.5398839,1,55,False,225,0,0,0,0,0,0,0,0,0,-1.3125,7.875,-14.4375,False,True,0,3
9.5421666,1,55,False,226,0,0,0,0,0,0,0,0,0,-1.6875,7.875,-14.4375,False,True,0,3
9.6548607,1,55,False,227,0,0,0,0,0,0,0,0,0,-1.875,7.875,-14.3125,False,True,0,3
9.656862799999999,1,55,False,228,0,0,0,0,0,0,0,0,0,-1.5,7.9375,-14.5625,False,True,0,3
9.7524131,1,55,False,229,0,0,0,0,0,0,0,0,0,-1.0625,8,-14.9375,False,True,0,3
9.754991,1,55,False,230,0,0,0,0,0,0,0,0,0,-1.0625,7.6875,-14.3125,False,True,0,3
9.8511043,1,55,False,231,0,0,0,0,0,0,0,0,0,-1.25,7.3125,-14.3125,False,True,0,3
9.8535956,1,55,False,232,0,0,0,0,0,0,0,0,0,-1.1875,8.3125,-16,False,True,0,3
9.9021588,1,55,False,233,0,0,0,0,0,0,0,0,0,-1.1875,7.5625,-14.9375,False,True,0,3
10.0086852,1,55,False,234,0,0,0,0,0,0,0,0,0,-1.5,7.25,-15.0625,False,True,0,3
10.011016999999999,1,55,False,235,0,0,0,0,0,0,0,0,0,-1.75,6.875,-14.8125,False,True,0,3
10.069522899999999,1,55,False,236,0,0,0,0,0,0,0,0,0,-1.625,6.5,-14.5,False,True,0,3
10.1131663,1,55,False,237,0,0,0,0,0,0,0,0,0,-1.375,6.0625,-14.9375,False,True,0,3
10.1614795,1,55,False,238,0,0,0,0,0,0,0,0,0,-1.0625,5.625,-15.125,False,True,0,3
10.2061804,1,55,False,239,0,0,0,0,0,0,0,0,0,-0.875,5.4375,-15.125,False,True,0,3
10.2538631,1,55,False,240,0,0,0,0,0,0,0,0,0,-1,5.4375,-15,False,True,0,3
10.3596561,1,55,False,241,0,0,0,0,0,0,0,0,0,-1.1875,5.375,-15.125,False,True,0,3
10.3620371,1,55,False,242,0,0,0,0,0,0,0,0,0,-1.125,5.3125,-15.375,False,True,0,3
10.4053828,1,55,False,243,0,0,0,0,0,0,0,0,0,-1.0625,5.5,-15.4375,False,True,0,3
10.453512,1,55,False,244,0,0,0,0,0,0,0,0,0,-1.125,5.4375,-15.4375,False,True,0,3
10.5751091,1,55,False,245,0,0,0,0,0,0,0,0,0,-0.9375,5.3125,-15.3125,False,True,0,3
10.5773674,1,55,False,246,0,0,0,0,0,0,0,0,0,-0.6875,5.25,-15.1875,False,True,0,3
10.6229962,1,55,False,247,0,0,0,0,0,0,0,0,0,-0.625,5.5625,-15.1875,False,True,0,3
10.6691,1,55,False,248,0,0,0,0,0,0,0,0,0,-0.9375,5.75,-15.375,False,True,0,3
10.7154047,1,55,False,249,0,0,0,0,0,0,0,0,0,-1.5625,6,-15.5,False,True,0,3
10.764886,1,55,False,250,0,0,0,0,0,0,0,0,0,-1.8125,6.1875,-15.1875,False,False,0,3
10.8841451,1,55,False,251,0,0,0,0,0,0,0,0,0,-2,6.3125,-15.1875,False,False,0,3
10.886615899999999,1,55,False,252,0,0,0,0,0,0,0,0,0,-2.1875,6.4375,-15.1875,False,False,0,3
10.933566299999999,1,55,False,253,0,0,0,0,0,0,0,0,0,-2.125,6.625,-15.0625,False,False,0,3
10.9361866,1,55,False,254,0,0,0,0,0,0,0,0,0,-2,6.6875,-15.125,False,False,0,3
11.0461372,1,55,False,255,0,0,0,0,0,0,0,0,0,-2,6.6875,-15,False,False,0,3
11.0488188,1,55,False,0,0,0,0,0,0,0,0,0,0,-2.0625,6.6875,-15.1875,False,False,0,3
11.1524894,1,55,False,1,0,0,0,0,0,0,0,0,0,-2.125,6.75,-15.1875,False,False,0,3
11.1547619,1,55,False,2,0,0,0,0,0,0,0,0,0,-2.3125,6.6875,-15.1875,False,False,0,3
11.2647034,1,55,False,3,0,0,0,0,0,0,0,0,0,-2.3125,6.625,-15.125,False,False,0,3
11.2669228,1,55,False,4,0,0,0,0,0,0,0,0,0,-2.25,6.5625,-15,False,False,0,3
11.3719071,1,55,False,5,0,0,0,0,0,0,0,0,0,-2.1875,6.25,-15.1875,False,False,0,3
11.3845742,1,55,False,6,0,0,0,0,0,0,0,0,0,-2.25,6.25,-15,False,False,0,3
11.4794714,1,55,False,7,0,0,0,0,0,0,0,0,0,-2.125,6,-15,False,False,0,3
11.4821653,1,55,False,8,0,0,0,0,0,0,0,0,0,-2.125,5.875,-15,False,False,0,3
11.5751464,1,55,False,9,0,0,0,0,0,0,0,0,0,-1.8125,5.875,-15.0625,False,False,0,3
11.5771325,1,55,False,10,0,0,0,0,0,0,0,0,0,-1.6875,5.9375,-15.1875,False,False,0,3
11.6810403,1,55,False,11,0,0,0,0,0,0,0,0,0,-1.6875,6,-15.125,False,False,0,3
11.6836659,1,55,False,12,0,0,0,0,0,0,0,0,0,-1.5625,6.1875,-15.3125,False,False,0,3
11.6856476,1,55,False,13,0,0,0,0,0,0,0,0,0,-1.375,6.25,-15.1875,False,False,0,3
11.7775892,1,55,False,14,0,0,0,5,0,0,0,0,0,-1.3125,6.375,-15.25,False,False,0,3
11.8716153,1,55,False,15,0,0,0,0,0,0,0,0,0,-1.4375,6.5,-15.125,False,False,0,3
11.8738198,1,55,False,16,0,0,0,0,0,0,0,0,0,-1.75,6.5625,-15.125,False,False,0,3
11.9888081,1,55,False,17,0,0,0,0,0,0,0,0,0,-1.8125,6.5625,-15,False,False,0,3
11.9912097,1,55,False,18,0,0,0,0,0,0,0,0,0,-1.875,6.5,-15,False,False,0,3
11.9930121,1,55,False,19,0,0,0,0,0,0,0,0,0,-1.8125,6.625,-15.125,False,False,0,3
12.092141999999999,1,55,False,20,0,0,0,0,0,0,0,0,0,-1.9375,6.6875,-15.0625,False,False,0,3
12.0943841,1,55,False,21,0,0,0,0,0,0,0,0,0,-1.875,6.625,-15.125,False,False,0,3
12.1910359,1,55,False,22,0,0,0,0,0,0,0,0,0,-1.9375,6.5625,-15.0625,False,False,0,3
12.2939914,1,55,False,23,0,0,0,0,0,0,0,0,0,-2,6.4375,-15.0625,False,False,0,3
12.2961581,1,55,False,24,0,0,0,7,2,0,0,0,0,-1.875,6.375,-15,False,False,0,3
12.298217,1,55,False,25,0,0,0,0,0,0,0,0,0,-1.8125,6.375,-15.0625,False,False,0,3
12.3962729,1,55,False,26,0,0,0,0,0,0,0,0,0,-1.8125,6.375,-15.125,False,False,0,3
12.3984953,1,55,False,27,0,0,0,0,0,0,0,0,0,-1.875,6.375,-15.0625,False,False,0,3
12.4920674,1,55,False,28,0,0,0,0,0,0,0,0,0,-1.9375,6.3125,-15.125,False,False,0,3
12.5902313,1,55,False,29,0,0,0,0,0,0,0,0,0,-1.875,6.375,-15.0625,False,False,0,3
12.5926279,1,55,False,30,0,0,0,0,0,0,0,0,0,-1.875,6.375,-15.0625,False,False,0,3
12.5946036,1,55,False,31,0,0,0,0,0,0,0,0,0,-1.875,6.375,-15.125,False,False,0,3
12.7041729,1,55,False,32,0,0,0,0,0,0,0,0,0,-1.875,6.4375,-15.125,False,False,0,3
12.7065421,1,55,False,33,0,0,0,0,0,0,0,0,0,-1.8125,6.4375,-15.0625,False,False,0,3
12.805146699999998,1,55,False,34,0,0,0,0,0,0,0,0,0,-1.8125,6.4375,-15.125,False,False,0,3
12.8075313,1,55,False,35,0,0,0,0,0,0,0,0,0,-1.8125,6.5,-15.0625,False,False,0,3
12.915980000000001,1,55,False,36,0,0,0,0,0,0,0,0,0,-1.8125,6.4375,-15.0625,False,False,0,3
12.918309699999998,1,55,False,37,0,0,0,0,0,0,0,0,0,-1.625,6.375,-15,False,False,0,3
13.007502800000001,1,55,False,38,0,0,0,0,0,0,0,0,0,-1.5625,6.5,-15.0625,False,False,0,3
13.010078199999999,1,55,False,39,0,0,0,0,0,2,0,0,0,-1.5,6.5,-15.3125,False,False,0,3
13.171560199999998,1,55,False,40,0,0,0,0,0,0,0,0,0,-1.6875,6.5,-15.1875,False,False,0,3
13.1735978,1,55,False,41,0,0,0,0,0,0,0,0,0,-1.9375,6.375,-14.9375,False,False,0,3
13.2208547,1,55,False,42,0,0,0,0,0,0,0,0,0,-2.0625,6.3125,-15.0625,False,False,0,3
13.2233844,1,55,False,43,0,0,0,0,0,0,0,0,0,-2.1875,6.375,-14.9375,False,False,0,3
13.349382299999998,1,55,False,44,0,0,0,0,0,0,0,0,0,-2.0625,6.3125,-15,False,False,0,3
13.351997,1,55,False,45,0,0,0,0,0,0,0,0,0,-1.9375,6.3125,-15.1875,False,False,0,3
13.354350100000001,1,55,False,46,0,0,0,0,0,0,0,0,0,-1.9375,6.3125,-15.0625,False,False,0,3
13.5194379,1,55,False,47,0,0,0,0,0,0,0,0,0,-1.875,6.25,-15.125,False,False,0,3
13.5255753,1,55,False,48,0,0,0,0,0,0,0,0,0,-1.6875,6.25,-15.125,False,False,0,3
13.5298588,1,55,False,49,0,0,0,0,0,0,0,0,0,-1.75,6.25,-15.25,False,False,0,3
13.684615099999998,1,55,False,50,0,0,0,0,0,0,0,0,0,-2,6.25,-15.0625,False,False,0,3
13.687012499999998,1,55,False,51,0,0,0,0,0,0,0,0,0,-2.0625,6.25,-15.0625,False,False,0,3
13.6890492,1,55,False,52,0,0,0,0,0,0,0,0,0,-2.25,6.25,-15,False,False,0,3
13.858158799999998,1,55,False,53,0,0,0,0,0,0,0,0,0,-2.25,6.25,-15,False,False,0,3
13.860335500000001,1,55,False,54,0,0,0,0,0,0,0,0,0,-2.125,6.25,-15,False,False,0,3
13.862458799999999,1,55,False,55,0,0,0,0,0,0,0,0,0,-2.0625,6.375,-15.1875,False,False,0,3
13.864644299999998,1,55,False,56,0,0,0,0,0,0,0,0,0,-2.0625,6.3125,-15.0625,False,False,0,3
14.0230149,1,55,False,57,0,0,0,0,0,0,0,0,0,-2,6.375,-15.125,False,False,0,3
14.0249102,1,55,False,58,0,0,0,0,0,0,0,0,0,-2.125,6.3125,-15.0625,False,False,0,3
14.027009,1,55,False,59,0,0,0,0,0,0,0,0,0,-2.125,6.375,-15,False,False,0,3
14.1757879,1,55,False,60,0,0,0,0,0,0,0,0,0,-2.125,6.375,-15.125,False,False,0,3
14.177785799999999,1,55,False,61,0,0,0,0,0,0,0,0,0,-2.0625,6.25,-14.9375,False,False,0,3
14.180199599999998,1,55,False,62,0,0,0,0,0,0,0,0,0,-2.125,6.3125,-15.125,False,False,0,3
14.342866399999998,1,55,False,63,0,0,0,0,0,0,0,0,0,-2.0625,6.3125,-15.125,False,False,0,3
14.3454452,1,55,False,64,0,0,1,0,0,0,0,0,0,-2.1875,6.25,-15,False,False,0,3
14.347689599999999,1,55,False,65,0,0,0,0,0,0,0,0,0,-2,6.3125,-15,False,False,0,3
14.3503607,1,55,False,66,0,0,0,0,0,0,0,0,0,-1.9375,6.375,-15.0625,False,False,0,3
14.453863899999998,1,55,False,67,0,0,0,0,0,0,0,0,0,-2.0625,6.375,-15.1875,False,False,0,3
14.4561158,1,55,False,68,0,0,0,0,0,0,0,0,0,-2.0625,6.3125,-15.0625,False,False,0,3
14.499859999999998,1,55,False,69,0,0,1,0,0,0,0,0,0,-2,6.375,-15.125,False,False,0,3
14.5507132,1,55,False,70,0,0,0,0,0,0,0,0,0,-2.0625,6.375,-15.125,False,False,0,3
14.6774181,1,55,False,71,0,0,0,0,0,0,0,0,0,-2,6.375,-15.0625,False,False,0,3
14.6797732,1,55,False,72,0,0,0,0,0,0,0,0,0,-1.875,6.3125,-15.0625,False,False,0,3
14.682686400000001,1,55,False,73,0,0,0,0,0,0,0,0,0,-1.9375,6.375,-15.125,False,False,0,3
14.8442461,1,55,False,74,0,0,0,0,0,0,0,0,0,-1.9375,6.375,-15.0625,False,False,0,3
