t,book_no,page_right,dispersion,sequenceNumber,blinkSpeed,blinkStrength,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,roll,pitch,yaw,accX,accY,accZ,walking,noiseStatus,fitError,powerLeft
6.3594249,0,1,0.0,160,0,0,0,0,0,0,4.26,24.13,302.96,-1.8125,7,-15,False,False,0,2
6.520783,0,1,0.0,161,0,0,0,0,0,0,4.21,24.08,303.04,-1.6875,7.0625,-14.9375,False,False,0,2
6.5230467,0,1,0.0,162,0,0,0,0,0,0,4.17,24.03,303.1,-1.6875,7,-14.9375,False,False,0,2
6.5250021,0,1,0.09,163,0,0,0,0,0,1,4.14,23.97,303.13,-1.75,6.9375,-14.9375,False,False,0,2
6.5686972,0,1,0.09,164,0,0,0,0,0,0,4.14,23.9,303.16,-1.6875,6.9375,-15.0625,False,False,0,2
6.5709616,0,1,0.09,165,0,0,0,0,0,0,4.14,23.83,303.18,-1.8125,7,-14.9375,False,False,0,2
6.6946189,0,1,0.09,166,0,0,0,0,0,0,4.12,23.73,303.25,-1.6875,6.875,-15.0625,False,False,0,2
6.696441,0,1,0.09,167,0,0,0,0,0,0,4.1,23.63,303.36,-1.8125,6.9375,-15.0625,False,False,0,2
6.8657367,0,1,0.09,168,0,0,0,0,0,0,4.08,23.48,303.53,-1.75,6.875,-15.0625,False,False,0,2
6.8677474,0,1,0.09,169,0,0,0,0,0,0,4.02,23.31,303.76,-1.625,6.75,-15.125,False,False,0,2
6.8700555,0,1,0.09,170,0,0,0,0,0,0,3.95,23.15,304.01,-1.5,6.75,-15.0625,False,False,0,2
6.9280793,0,1,0.09,171,0,0,0,0,0,0,3.87,23.02,304.21,-1.5625,6.75,-15.0625,False,False,0,2
7.0221318,0,1,0.09,172,0,0,0,0,0,0,3.81,22.91,304.35,-1.5625,6.75,-15.0625,False,False,0,2
7.0243589,0,1,0.0,173,0,0,0,0,1,0,3.75,22.83,304.45,-1.5625,6.625,-15.1875,False,False,0,2
7.0262249,0,1,0.0,174,0,0,0,0,0,0,3.69,22.74,304.54,-1.5625,6.625,-15.1875,False,False,0,2
7.0933415,0,1,0.0,175,0,0,0,0,0,0,3.64,22.63,304.63,-1.5,6.625,-15.125,False,False,0,2
7.1464103,0,1,0.0,176,0,0,0,0,0,0,3.58,22.54,304.71,-1.4375,6.5625,-15.1875,False,False,0,2
7.1967867,0,1,0.0,177,0,0,0,0,0,0,3.54,22.44,304.78,-1.4375,6.5625,-15.1875,False,False,0,2
7.2914922,0,1,0.0,178,0,0,0,2,0,0,3.52,22.35,304.84,-1.4375,6.5625,-15.1875,False,False,0,2
7.293737,0,1,0.0,179,0,0,0,0,0,0,3.49,22.27,304.9,-1.4375,6.5625,-15.25,False,False,0,2
7.3930695,0,1,0.0,180,0,0,0,0,0,0,3.48,22.23,304.94,-1.4375,6.5,-15.25,False,False,0,2
7.3952463,0,1,0.0,181,0,0,0,0,0,0,3.48,22.17,304.94,-1.5625,6.5,-15.1875,False,False,0,2
7.4423671,0,1,0.0,182,0,0,0,0,0,0,3.51,22.09,304.95,-1.5625,6.5,-15.3125,False,False,0,2
7.4874822,0,1,0.0,183,0,0,0,0,0,0,3.56,22.01,305,-1.5625,6.5,-15.25,False,False,0,2
7.5426017,0,1,0.0,184,0,0,0,0,0,0,3.59,21.91,305.03,-1.625,6.5,-15.25,False,False,0,2
7.6525844,0,1,0.0,185,0,0,0,0,0,0,3.6,21.78,305.11,-1.5625,6.4375,-15.25,False,False,0,2
7.6550417,0,1,0.0,186,0,0,0,0,0,0,3.63,21.66,305.2,-1.625,6.375,-15.25,False,False,0,2
7.7554879,0,1,0.0,187,0,0,0,0,0,0,3.63,21.51,305.32,-1.5625,6.25,-15.25,False,False,0,2
7.7577013,0,1,0.0,188,0,0,0,0,0,0,3.64,21.39,305.45,-1.5,6.3125,-15.1875,False,False,0,2
7.8001304,0,1,0.0,189,0,0,0,0,0,0,3.64,21.29,305.58,-1.5625,6.25,-15.3125,False,False,0,2
7.8477831,0,1,0.0,190,0,0,0,0,0,0,3.65,21.21,305.69,-1.4375,6.3125,-15.3125,False,False,0,2
7.9063818,0,1,0.0,191,0,0,0,0,0,0,3.65,21.18,305.74,-1.5,6.25,-15.3125,False,False,0,2
8.0062378,0,1,0.0,192,0,0,0,0,0,0,3.65,21.14,305.75,-1.5625,6.25,-15.3125,False,False,0,2
8.0088784,0,1,0.0,193,0,0,0,0,0,0,3.65,21.11,305.76,-1.5625,6.1875,-15.375,False,False,0,2
8.0501623,0,1,0.0,194,0,0,0,0,0,0,3.66,21.05,305.79,-1.5625,6.1875,-15.3125,False,False,0,2
8.0961637,0,1,0.0,195,0,0,0,0,0,0,3.69,21.01,305.82,-1.625,6.1875,-15.3125,False,False,0,2
8.1500344,0,1,0.0,196,0,0,0,0,0,0,3.71,20.96,305.83,-1.625,6.1875,-15.375,False,False,0,2
8.2534769,0,1,0.0,197,0,0,0,0,0,0,3.73,20.92,305.86,-1.625,6.125,-15.25,False,False,0,2
8.2558206,0,1,0.0,198,0,0,0,0,0,0,3.77,20.86,305.9,-1.625,6.125,-15.4375,False,False,0,2
8.3618831,0,1,0.0,199,0,0,0,0,0,0,3.77,20.82,305.98,-1.5625,6.1875,-15.3125,False,False,0,2
8.3637953,0,1,0.0,200,0,0,0,0,0,0,3.8,20.79,306.03,-1.625,6.125,-15.25,False,False,0,2
8.4720686,0,1,0.0,201,0,0,0,0,0,0,3.82,20.73,306.09,-1.75,6.0625,-15.375,False,False,0,2
8.4741706,0,1,0.0,202,0,0,0,0,0,0,3.86,20.67,306.22,-1.5625,6.125,-15.375,False,False,0,2
8.583003,0,1,0.0,203,0,0,0,0,0,0,3.89,20.65,306.36,-1.6875,6.0625,-15.3125,False,False,0,2
8.5852669,0,1,0.0,204,0,0,0,0,0,0,3.9,20.61,306.48,-1.5,6.0625,-15.3125,False,False,0,2
8.6921078,0,1,0.0,205,0,0,0,0,0,0,3.9,20.57,306.56,-1.5,6.0625,-15.375,False,False,0,2
8.694396,0,1,0.0,206,0,0,0,0,0,0,3.88,20.54,306.57,-1.5625,6.0625,-15.375,False,False,0,2
8.6961507,0,1,0.0,207,0,0,0,0,0,0,3.83,20.5,306.55,-1.5625,6.0625,-15.4375,False,False,0,2
8.8009931,0,1,0.0,208,0,0,0,0,0,0,3.8,20.47,306.48,-1.4375,6,-15.3125,False,False,0,2
8.8031133,0,1,0.0,209,0,0,0,0,0,0,3.79,20.48,306.35,-1.625,6.0625,-15.375,False,False,0,2
8.908891,0,1,0.0,210,0,0,0,0,0,0,3.81,20.51,306.23,-1.75,6,-15.375,False,False,0,2
8.9111204,0,1,0.0,211,0,0,0,0,0,0,3.86,20.52,306.2,-1.75,6.0625,-15.4375,False,False,0,2
9.020357,0,1,0.0,212,0,0,0,0,0,0,3.88,20.51,306.23,-1.6875,6.0625,-15.375,False,False,0,2
9.0226838,0,1,0.81,213,0,0,0,0,0,3,3.88,20.48,306.25,-1.625,6.0625,-15.4375,False,False,0,2
9.1324805,0,1,0.81,214,0,0,0,0,0,0,3.88,20.45,306.26,-1.5625,5.9375,-15.3125,False,False,0,2
9.1350106,0,1,0.81,215,0,0,0,0,0,0,3.89,20.43,306.28,-1.625,5.9375,-15.4375,False,False,0,2
9.1369349,0,1,0.81,216,0,0,0,0,0,0,3.89,20.42,306.29,-1.6875,6,-15.3125,False,False,0,2
9.2387574,0,1,0.81,217,0,0,0,0,0,0,3.9,20.41,306.29,-1.6875,5.9375,-15.4375,False,False,0,2
9.2410271,0,1,0.81,218,0,0,0,0,0,0,3.87,20.42,306.3,-1.625,6,-15.375,False,False,0,2
9.3391259,0,1,0.81,219,0,0,0,0,0,0,3.87,20.42,306.3,-1.625,6,-15.25,False,False,0,2
9.3413988,0,1,0.81,220,0,0,0,0,0,0,3.85,20.41,306.31,-1.6875,6,-15.375,False,False,0,2
9.3855614,0,1,0.81,221,0,0,0,0,0,0,3.86,20.41,306.35,-1.625,6.0625,-15.375,False,False,0,2
9.4320592,0,1,0.81,222,0,0,0,0,0,0,3.87,20.44,306.37,-1.625,6.0625,-15.375,False,False,0,2
9.4900736,0,1,0.81,223,0,0,0,0,3,0,3.85,20.44,306.38,-1.625,6,-15.4375,False,False,0,2
9.5386966,0,1,0.0,224,0,0,0,0,0,0,3.86,20.43,306.41,-1.6875,6.0625,-15.4375,False,False,0,2
9.5867947,0,1,0.0,225,0,0,0,0,0,0,3.85,20.4,306.46,-1.5625,6.0625,-15.3125,False,False,0,2
9.6402368,0,1,0.0,226,0,0,0,0,0,0,3.83,20.36,306.5,-1.5625,6,-15.375,False,False,0,2
9.7464396,0,1,0.0,227,0,0,0,0,0,0,3.81,20.36,306.56,-1.5625,5.9375,-15.375,False,False,0,2
9.7486515,0,1,0.0,228,0,0,0,0,0,0,3.82,20.35,306.58,-1.625,6,-15.4375,False,False,0,2
9.8497378,0,1,0.0,229,0,0,0,0,0,0,3.84,20.36,306.57,-1.6875,6,-15.375,False,False,0,2
9.8518518,0,1,0.0,230,0,0,0,0,0,0,3.87,20.36,306.55,-1.625,5.9375,-15.375,False,False,0,2
9.8986427,0,1,0.0,231,0,0,0,0,0,0,3.89,20.35,306.56,-1.625,6,-15.375,False,False,0,2
9.9440145,0,1,0.0,232,0,0,0,0,0,0,3.89,20.32,306.58,-1.5625,5.9375,-15.375,False,False,0,2
9.9924361,0,1,0.0,233,0,0,0,0,0,0,3.91,20.29,306.6,-1.6875,6,-15.5,False,False,0,2
10.1023912,0,1,0.0,234,0,0,0,0,0,0,3.93,20.26,306.63,-1.625,6,-15.375,False,False,0,2
10.1045875,0,1,0.0,235,0,0,0,0,0,0,3.94,20.23,306.64,-1.625,5.9375,-15.4375,False,False,0,2
10.1464267,0,1,0.0,236,0,0,0,0,0,0,3.93,20.22,306.66,-1.5625,5.9375,-15.5,False,False,0,2
10.1935251,0,1,0.0,237,0,0,0,0,0,0,3.94,20.22,306.64,-1.625,5.9375,-15.375,False,False,0,2
10.2424427,0,1,0.0,238,0,0,0,0,0,0,3.95,20.2,306.63,-1.6875,5.9375,-15.4375,False,False,0,2
10.2896693,0,1,0.0,239,0,0,0,0,0,0,3.98,20.18,306.64,-1.6875,5.9375,-15.4375,False,False,0,2
10.3387925,0,1,0.0,240,0,0,0,0,0,0,4.01,20.19,306.67,-1.6875,5.875,-15.4375,False,False,0,2
10.3908438,0,1,0.0,241,0,0,0,0,0,0,4.01,20.19,306.67,-1.6875,5.9375,-15.375,False,False,0,2
10.5010318,0,1,0.0,242,0,0,0,0,0,0,4.03,20.18,306.68,-1.6875,5.9375,-15.5625,False,False,0,2
10.5030298,0,1,0.0,243,0,0,0,0,0,0,4.05,20.14,306.71,-1.6875,5.875,-15.4375,False,False,0,2
10.6100308,0,1,0.0,244,0,0,0,0,0,0,4.04,20.08,306.74,-1.75,5.875,-15.375,False,False,0,2
10.6122276,0,1,0.0,245,0,0,0,0,0,0,4.05,20.03,306.78,-1.625,5.875,-15.375,False,False,0,2
10.7199126,0,1,0.0,246,0,0,0,0,0,0,4.07,20,306.82,-1.625,5.9375,-15.375,False,False,0,2
10.721631,0,1,0.0,247,0,0,0,0,0,0,4.08,19.97,306.81,-1.6875,5.875,-15.375,False,False,0,2
10.8293901,0,1,0.0,248,0,0,0,0,0,0,4.09,19.96,306.77,-1.8125,5.875,-15.375,False,False,0,2
10.8314122,0,1,0.0,249,0,0,0,0,0,0,4.1,19.93,306.76,-1.8125,5.875,-15.4375,False,False,0,2
10.9396635,0,1,0.0,250,0,0,0,0,0,0,4.09,19.91,306.79,-1.75,5.875,-15.5,False,False,0,2
10.9419003,0,1,0.0,251,0,0,0,0,0,0,4.07,19.88,306.85,-1.625,5.875,-15.4375,False,False,0,2
10.9439446,0,1,0.0,252,0,0,0,0,0,0,4.06,19.82,306.91,-1.6875,5.8125,-15.5,False,False,0,2
11.0495989,0,1,0.0,253,0,0,0,0,0,0,4.02,19.78,306.98,-1.625,5.875,-15.5,False,False,0,2
11.0518508,0,1,0.0,254,0,0,0,0,0,0,3.99,19.78,307.01,-1.625,5.8125,-15.375,False,False,0,2
11.1599107,0,1,0.0,255,0,0,0,0,0,0,3.94,19.75,307.04,-1.6875,5.8125,-15.4375,False,False,0,2
11.1621215,0,1,0.0,0,0,0,0,0,0,0,3.91,19.74,307.07,-1.625,5.8125,-15.4375,False,False,0,2
11.2678684,0,1,0.0,1,0,0,0,0,0,0,3.9,19.76,307.11,-1.5625,5.875,-15.5625,False,False,0,2
11.2699459,0,1,0.0,2,0,0,0,0,0,0,3.86,19.75,307.11,-1.6875,5.875,-15.5,False,False,0,2
11.3836129,0,1,0.0,3,0,0,0,0,0,0,3.84,19.73,307.14,-1.625,5.875,-15.5625,False,False,0,2
11.3857691,0,1,0.0,4,0,0,0,0,0,0,3.82,19.68,307.2,-1.625,5.8125,-15.5625,False,False,0,2
11.3875444,0,1,0.0,5,0,0,0,0,0,0,3.78,19.59,307.27,-1.625,5.75,-15.5625,False,False,0,2
11.4412475,0,1,0.0,6,0,0,0,0,0,0,3.72,19.49,307.36,-1.5625,5.75,-15.4375,False,False,0,2
11.5504964,0,1,0.0,7,0,0,0,0,0,0,3.7,19.39,307.45,-1.5,5.75,-15.5,False,False,0,2
11.5526109,0,1,0.0,8,0,0,0,0,0,0,3.67,19.3,307.52,-1.5625,5.8125,-15.4375,False,False,0,2
11.6611316,0,1,0.0,9,0,0,0,0,0,0,3.64,19.2,307.56,-1.5625,5.625,-15.5625,False,False,0,2
11.6636821,0,1,0.0,10,0,0,0,0,0,0,3.63,19.08,307.59,-1.625,5.6875,-15.5,False,False,0,2
11.7703034,0,1,0.0,11,0,0,0,0,0,0,3.6,18.95,307.64,-1.5625,5.5625,-15.5625,False,False,0,2
11.7725055,0,1,0.0,12,0,0,0,0,0,0,3.59,18.81,307.72,-1.5625,5.5,-15.5,False,False,0,2
11.8801043,0,1,0.0,13,0,0,0,0,0,0,3.57,18.68,307.83,-1.5625,5.4375,-15.625,False,False,0,2
11.8823598,0,1,0.0,14,0,0,0,0,0,0,3.54,18.56,307.96,-1.5,5.5,-15.5625,False,False,0,2
11.9992285,0,1,0.0,15,0,0,0,0,0,0,3.51,18.51,308.07,-1.4375,5.4375,-15.5625,False,False,0,2
12.0014858,0,1,0.0,16,0,0,0,0,0,0,3.48,18.45,308.14,-1.4375,5.4375,-15.5625,False,False,0,2
12.0033327,0,1,0.0,17,0,0,0,0,0,0,3.46,18.42,308.18,-1.4375,5.5,-15.5625,False,False,0,2
12.1032383,0,1,0.0,18,0,0,0,0,0,0,3.46,18.42,308.22,-1.5,5.5,-15.625,False,False,0,2
12.1053182,0,1,0.0,19,0,0,0,0,0,0,3.48,18.41,308.26,-1.5,5.5,-15.625,False,False,0,2
12.2075881,0,1,0.0,20,0,0,0,0,0,0,3.47,18.37,308.3,-1.5625,5.5,-15.625,False,False,0,2
12.2099793,0,1,0.0,21,0,0,0,0,0,0,3.49,18.31,308.36,-1.5,5.4375,-15.625,False,False,0,2
12.250552,0,1,0.0,22,0,0,0,0,0,0,3.48,18.2,308.46,-1.5,5.5,-15.625,False,False,0,2
12.296434,0,1,0.0,23,0,0,0,0,0,0,3.45,18.09,308.58,-1.5,5.375,-15.625,False,False,0,2
12.3414926,0,1,0.0,24,0,0,0,0,0,0,3.43,17.99,308.69,-1.4375,5.3125,-15.5,False,False,0,2
12.3872295,0,1,0.0,25,0,0,0,0,0,0,3.43,17.92,308.75,-1.4375,5.3125,-15.625,False,False,0,2
12.444949,0,1,0.0,26,0,0,0,0,0,0,3.43,17.89,308.75,-1.5625,5.3125,-15.625,False,False,0,2
12.5454625,0,1,0.0,27,0,0,0,0,0,0,3.44,17.84,308.73,-1.5,5.25,-15.6875,False,False,0,2
12.5475105,0,1,0.0,28,0,0,0,0,0,0,3.45,17.82,308.71,-1.5625,5.3125,-15.75,False,False,0,2
12.5909051,0,1,0.0,29,0,0,0,0,0,0,3.46,17.78,308.71,-1.5,5.3125,-15.6875,False,False,0,2
12.6410054,0,1,0.0,30,0,0,0,0,0,0,3.46,17.72,308.72,-1.4375,5.25,-15.625,False,False,0,2
12.6933707,0,1,0.0,31,0,0,0,0,0,0,3.49,17.69,308.73,-1.5,5.25,-15.75,False,False,0,2
12.793987,0,1,0.0,32,0,0,0,0,0,0,3.49,17.67,308.74,-1.4375,5.3125,-15.625,False,False,0,2
12.7958663,0,1,0.0,33,0,0,0,0,0,0,3.53,17.65,308.72,-1.4375,5.25,-15.5625,False,False,0,2
12.8475218,0,1,0.0,34,0,0,0,0,0,0,3.58,17.65,308.67,-1.625,5.25,-15.625,False,False,0,2
12.8934022,0,1,0.0,35,0,0,0,0,0,0,3.65,17.66,308.65,-1.5625,5.3125,-15.625,False,False,0,2
12.9394157,0,1,0.0,36,0,0,0,0,0,0,3.7,17.7,308.63,-1.625,5.375,-15.6875,False,False,0,2
13.0016018,0,1,0.0,37,0,0,0,0,0,0,3.71,17.73,308.58,-1.5625,5.375,-15.75,False,False,0,2
13.0987868,0,1,0.0,38,0,0,0,0,0,0,3.7,17.74,308.5,-1.5625,5.375,-15.75,False,False,0,2
13.1013832,0,1,0.0,39,0,0,0,0,0,0,3.68,17.73,308.43,-1.5625,5.25,-15.6875,False,False,0,2
13.1493986,0,1,0.0,40,0,0,0,0,0,0,3.64,17.7,308.38,-1.4375,5.1875,-15.6875,False,False,0,2
13.2183901,0,1,0.0,41,0,0,0,0,0,0,3.58,17.67,308.29,-1.375,5.25,-15.625,False,False,0,2
13.2683936,0,1,0.81,42,0,0,0,0,0,3,3.56,17.68,308.18,-1.6875,5.25,-15.625,False,False,0,2
13.313978,0,1,0.81,43,0,0,0,0,0,0,3.57,17.71,308.11,-1.625,5.3125,-15.625,False,False,0,2
13.3744791,0,1,0.81,44,0,0,0,0,0,0,3.58,17.74,308.1,-1.5625,5.1875,-15.625,False,False,0,2
13.4712281,0,1,0.81,45,0,0,0,0,0,0,3.57,17.75,308.13,-1.5625,5.3125,-15.625,False,False,0,2
13.4734365,0,1,0.81,46,0,0,0,0,0,0,3.56,17.77,308.16,-1.625,5.3125,-15.6875,False,False,0,2
13.4755206,0,1,0.81,47,120,60,0,1,0,0,3.56,17.78,308.2,-1.5625,5.25,-15.625,False,False,0,2
13.5435086,0,1,0.81,48,0,0,0,0,0,0,3.55,17.76,308.22,-1.5625,5.25,-15.6875,False,False,0,2
13.6405779,0,1,0.81,49,0,0,0,0,0,0,3.54,17.75,308.26,-1.5,5.3125,-15.6875,False,False,0,2
13.6428889,0,1,0.81,50,0,0,0,0,0,0,3.53,17.78,308.29,-1.5,5.3125,-15.6875,False,False,0,2
13.6917026,0,1,0.81,51,0,0,0,0,0,0,3.5,17.77,308.29,-1.5625,5.3125,-15.625,False,False,0,2
13.7379709,0,1,0.0,52,0,0,0,0,0,0,3.49,17.76,308.31,-1.5625,5.25,-15.6875,False,False,0,2
13.7931768,0,1,0.0,53,0,0,0,0,0,0,3.49,17.78,308.35,-1.4375,5.3125,-15.625,False,False,0,2
13.8899954,0,1,0.0,54,0,0,0,0,0,0,3.48,17.79,308.37,-1.5625,5.3125,-15.75,False,False,0,2
13.8918531,0,1,0.0,55,0,0,0,0,0,0,3.46,17.78,308.4,-1.5625,5.3125,-15.6875,False,False,0,2
13.9374526,0,1,0.0,56,0,0,0,0,0,0,3.46,17.77,308.45,-1.5,5.3125,-15.6875,False,False,0,2
13.9912082,0,1,0.0,57,0,0,0,0,0,0,3.43,17.74,308.5,-1.5,5.25,-15.625,False,False,0,2
14.1010042,0,1,0.0,58,0,0,0,0,0,0,3.4,17.71,308.54,-1.375,5.25,-15.625,False,False,0,2
14.1027324,0,1,0.0,59,0,0,0,0,0,0,3.39,17.7,308.58,-1.3125,5.25,-15.625,False,False,0,2
14.2108456,0,1,0.0,60,0,0,0,0,0,0,3.42,17.72,308.56,-1.5,5.3125,-15.6875,False,False,0,2
14.2133247,0,1,0.0,61,0,0,0,0,0,0,3.44,17.75,308.52,-1.5625,5.3125,-15.75,False,False,0,2
14.3187096,0,1,0.0,62,0,0,0,0,0,0,3.47,17.76,308.5,-1.5625,5.375,-15.6875,False,False,0,2
14.3209523,0,1,0.0,63,0,0,0,0,0,0,3.48,17.74,308.52,-1.625,5.25,-15.625,False,False,0,2
14.4289758,0,1,0.0,64,0,0,0,0,0,0,3.49,17.71,308.55,-1.5,5.25,-15.625,False,False,0,2
14.4313037,0,1,0.0,65,0,0,0,0,0,0,3.5,17.67,308.59,-1.5,5.3125,-15.625,False,False,0,2
14.5381575,0,1,0.0,66,0,0,0,0,0,0,3.51,17.63,308.61,-1.625,5.1875,-15.75,False,False,0,2
14.5402335,0,1,0.0,67,0,0,0,0,0,0,3.49,17.6,308.66,-1.4375,5.25,-15.6875,False,False,0,2
14.542117,0,1,0.0,68,0,0,0,0,0,0,3.48,17.58,308.68,-1.5625,5.1875,-15.6875,False,False,0,2
14.6480909,0,1,0.0,69,0,0,0,0,0,0,3.46,17.52,308.69,-1.5,5.25,-15.625,False,False,0,2
14.6506543,0,1,0.0,70,0,0,0,0,0,0,3.47,17.47,308.75,-1.5,5.1875,-15.6875,False,False,0,2
14.7645198,0,1,0.0,71,0,0,0,0,0,0,3.46,17.46,308.81,-1.5,5.1875,-15.6875,False,False,0,2
14.7668766,0,1,0.0,72,0,0,0,0,0,0,3.44,17.46,308.84,-1.4375,5.1875,-15.6875,False,False,0,2
14.8128994,0,1,0.0,73,0,0,0,0,0,0,3.44,17.44,308.87,-1.5,5.25,-15.6875,False,False,0,2
14.8604277,0,1,0.0,74,0,0,0,0,0,0,3.46,17.4,308.9,-1.5,5.125,-15.6875,False,False,0,2
14.9089613,0,1,0.0,75,0,0,0,0,0,0,3.44,17.35,308.93,-1.5,5.125,-15.75,False,False,0,2
14.95466,0,1,0.0,76,0,0,0,0,0,0,3.43,17.33,308.94,-1.5,5.125,-15.625,False,False,0,2
15.003584,0,1,0.0,77,0,0,0,0,0,0,3.45,17.33,308.97,-1.5,5.1875,-15.625,False,False,0,2
15.0511541,0,1,0.0,78,0,0,0,0,0,0,3.49,17.35,308.95,-1.5,5.125,-15.6875,False,False,0,2
15.098236,0,1,0.0,79,0,0,0,0,0,0,3.53,17.38,308.9,-1.625,5.1875,-15.6875,False,False,0,2
15.1570729,0,1,0.0,80,0,0,0,0,0,0,3.55,17.41,308.86,-1.625,5.25,-15.75,False,False,0,2
15.2540582,0,1,0.0,81,0,0,0,0,0,0,3.57,17.42,308.87,-1.625,5.1875,-15.75,False,False,0,2
15.2564749,0,1,0.0,82,0,0,0,0,0,0,3.58,17.4,308.87,-1.5625,5.1875,-15.625,False,False,0,2
15.3007206,0,1,0.0,83,0,0,0,0,0,0,3.57,17.39,308.84,-1.5625,5.1875,-15.75,False,False,0,2
15.3461009,0,1,0.0,84,0,0,0,0,0,0,3.53,17.43,308.77,-1.4375,5.1875,-15.6875,False,False,0,2
15.3917073,0,1,0.0,85,0,0,0,0,0,0,3.51,17.47,308.64,-1.5,5.125,-15.5625,False,False,0,2
15.4406141,0,1,0.0,86,0,0,0,0,0,0,3.46,17.5,308.46,-1.4375,5.1875,-15.6875,False,False,0,2
15.4933495,0,1,0.0,87,0,0,0,0,0,0,3.32,17.54,308.16,-1.4375,5.25,-15.6875,False,False,0,2
15.5863597,0,1,0.0,88,0,0,0,0,0,0,3.13,17.6,307.74,-1.8125,5.3125,-15.625,False,False,0,2
15.5883955,0,1,0.0,89,0,0,0,0,0,0,3.01,17.63,307.53,-1.75,5.3125,-15.6875,False,False,0,2
15.6900971,0,1,0.0,90,0,0,0,0,0,0,3.03,17.61,307.59,-1.5625,5.25,-15.75,False,False,0,2
15.6921005,0,1,0.0,91,0,0,0,0,0,0,3.06,17.57,307.8,-1.25,5.25,-15.75,False,False,0,2
15.737734,0,1,0.0,92,0,0,0,0,0,0,3.03,17.51,308,-1.25,5.25,-15.6875,False,False,0,2
15.790907,0,1,0.0,93,0,0,0,0,0,0,2.98,17.46,308.14,-1.1875,5.1875,-15.6875,False,False,0,2
